onset_idx,offset_idx,onset_time,offset_time,amplitude,duration
159416,159420,637.270673,637.290654,0.3182228307334343,0.01998100000002978
159422,159425,637.29486,637.31064,10.165303537032234,0.01578000000006341
159427,159433,637.314148,637.340614,9.95346100610235,0.026465999999913947
159436,159443,637.350604,637.380581,35.396447561867,0.029977000000030785
159447,159486,637.394233,637.550499,51.315646161770196,0.1562659999999596
159488,159502,637.560495,637.61045,205.10232474140804,0.04995500000006814
159505,159527,637.630268,637.710398,12.09378150993311,0.08013000000005377
159530,159536,637.728153,637.750363,9.963927940325542,0.02220999999997275
159538,159548,637.760359,637.800353,35.96020578361586,0.03999399999997877
159551,159553,637.810342,637.820334,22.509920035397727,0.009992000000011103
159557,159559,637.833942,637.84032,10.234934342730293,0.006378000000040629
159561,159563,637.850307,637.860301,5.057778563757018,0.009994000000006054
159567,159671,637.872498,638.290033,9.876205797774771,0.4175350000000435
159673,159677,638.300054,638.310049,33.48679838757357,0.009995000000003529
159679,159694,638.320043,638.37999,0.12365128385908493,0.059946999999965556
159696,159709,638.389983,638.439973,0.9471800304060469,0.04998999999997977
159711,159750,638.449959,638.609859,36.953521283498816,0.15989999999999327
159752,159754,638.613776,638.619849,2.8390648178581626,0.006073000000014872
159756,159788,638.629845,638.759768,0.7359598154790791,0.12992299999996249
159790,159884,638.763524,639.139538,9.874970980210525,0.3760140000000547
159886,159894,639.14953,639.179506,37.35456510910012,0.029975999999919622
159896,159904,639.189498,639.219502,85.68967155801217,0.030004000000076303
159906,159908,639.229497,639.239489,1.0000089249601725,0.009992000000011103
159911,159915,639.249479,639.269461,7.615833237571579,0.019982000000027256
159917,159934,639.272893,639.339432,14.122127834359805,0.06653900000003432
159936,159981,639.349428,639.529305,0.9037744242896011,0.17987700000003315
159986,159999,639.549291,639.599252,0.20263615175974892,0.049960999999939304
160002,160049,639.609751,639.799146,10.599525171440465,0.18939499999999043
160052,160107,639.813529,640.036039,0.6024159692438444,0.22250999999994292
160111,160126,640.048994,640.108943,34.939610973936155,0.059948999999960506
160129,160149,640.118936,640.198904,35.46349249580475,0.07996800000000803
160152,160154,640.209901,640.218881,10.291670466935871,0.008980000000065047
160157,160161,640.229195,640.248858,10.314508277179286,0.019663000000036845
160164,160183,640.258849,640.338812,5.4018503959291575,0.07996299999990697
160186,160284,640.348808,640.73857,20.897962520901412,0.3897620000000188
160286,160312,640.748565,640.84851,0.39985139739658276,0.09994500000004791
160315,160333,640.867979,640.938464,13.788365052463616,0.07048499999996238
160336,160343,640.94846,640.978433,30.540197393353566,0.029973000000040884
160347,160384,640.991864,641.138329,10.124562339676714,0.1464650000000347
160386,160443,641.148324,641.37819,41.41244430264893,0.22986600000001545
160445,160456,641.388182,641.428179,0.5703176834011023,0.039996999999971194
160460,160461,641.447499,641.448162,10.028303346030176,0.0006630000000313885
160464,160473,641.458151,641.498121,4.942653867104189,0.039969999999925676
160475,160478,641.507966,641.518105,3.9013597949945606,0.010138999999981024
160480,160539,641.528095,641.757966,0.8565984006522543,0.22987100000000282
160541,160549,641.767954,641.797935,136.91869465000022,0.029981000000020686
160552,160559,641.816424,641.837929,10.319746278373321,0.021505000000047403
160561,160568,641.84792,641.877898,111.62276681501852,0.029977999999914573
160570,160595,641.887884,641.987834,18.937777894528708,0.09995000000003529
160597,160644,641.98843,642.177706,11.794610464106054,0.18927599999994982
160647,160649,642.191695,642.197693,17.074962986782726,0.005997999999976855
160652,160653,642.213107,642.217701,15.931545719107108,0.0045939999999973224
160655,160658,642.227696,642.237686,18.15725819059695,0.009990000000016153
160662,160663,642.253733,642.257667,9.68211077193398,0.00393399999995836
160667,160684,642.273175,642.337631,10.225313761934153,0.06445599999995011
160686,160734,642.347627,642.537495,2.0868871375807556,0.18986800000004678
160736,160738,642.54749,642.557482,4.823196950674935,0.009992000000011103
160740,160744,642.567469,642.577463,0.38844358985572147,0.009994000000006054
160746,160778,642.587454,642.717377,24.603408674612545,0.12992300000007617
160780,160789,642.725764,642.757377,3.670237071362012,0.03161299999999301
160791,160801,642.767363,642.807329,4.603859098625847,0.039965999999935775
160803,160806,642.817322,642.827317,70.76904690611568,0.009995000000003529
160809,160811,642.837308,642.847299,4.8775,0.009991000000013628
160815,160822,642.865337,642.887293,33.873462607179675,0.021956000000045606
160825,160883,642.907176,643.137147,11.528548630682009,0.22997099999997772
160886,160918,643.147143,643.277067,2.1120100686313026,0.12992399999995996
160920,160938,643.28136,643.356998,9.946776412486612,0.0756380000000263
160942,160946,643.366983,643.38697,2.4975584327498725,0.019987000000014632
160950,160952,643.397578,643.406981,3.4029922127445427,0.009403000000020256
160955,160956,643.418886,643.426969,2.799252757433669,0.00808299999994233
160963,161014,643.450848,643.656836,2.4272783977121373,0.20598800000004758
161017,161080,643.666828,643.916683,0.48672379230935486,0.24985500000002503
161082,161098,643.926673,643.986622,5.013313815481733,0.059948999999960506
161101,161102,644.005621,644.006604,1.6608684475297857,0.000983000000019274
161105,161109,644.016595,644.036613,32.26564842009051,0.020017999999936364
161113,161114,644.048381,644.056594,1.6066623789707655,0.00821300000006886
161118,161121,644.069761,644.086567,1.6320480997813758,0.01680599999997412
161123,161134,644.090855,644.136526,9.953305631798914,0.04567099999997026
161138,161204,644.148713,644.416384,9.967698480592198,0.26767099999995025
161207,161212,644.426379,644.44636,0.5114968230595377,0.01998100000002978
161214,161216,644.456099,644.456351,10.026694370529103,0.0002520000000458822
161220,161222,644.476338,644.486324,0.18431020047734745,0.009985999999912565
161225,161227,644.496319,644.50631,0.4598304035185146,0.009991000000013628
161233,161241,644.526324,644.556301,0.6046509075491411,0.029976999999917098
161243,161256,644.566288,644.616247,5.1799923745117615,0.04995900000005804
161258,161261,644.626242,644.636234,41.1337375128981,0.009991999999897416
161263,161311,644.646225,644.836127,0.19192899728805962,0.18990200000007462
161313,161346,644.846117,644.97604,0.5484335716383526,0.12992299999996249
161348,161399,644.986032,645.185926,37.33393608233668,0.19989399999997204
161404,161406,645.20626,645.215903,0.8831670283700586,0.009642999999982749
161409,161411,645.227598,645.235886,0.7389614333644212,0.008288000000106877
161414,161415,645.248936,645.255867,1.2210716604687868,0.00693100000000868
161418,161446,645.265862,645.375798,0.7246870910951844,0.10993600000006154
161448,161451,645.38579,645.395786,0.6906415133772369,0.009996000000001004
161454,161473,645.408947,645.485734,1.3466510052719673,0.07678699999996752
161476,161519,645.495729,645.66562,0.6042261579905326,0.1698910000000069
161523,161556,645.685598,645.815523,4.5052550341240405,0.12992499999995744
161558,161573,645.825516,645.885492,0.037700000000000004,0.059976000000006024
161575,161594,645.895488,645.965428,0.0,0.06993999999997413
161597,161598,645.977248,645.985411,10.020230037279584,0.008162999999967724
161601,161603,645.995407,646.005423,5.0293460807544355,0.010015999999950509
161607,161608,646.016966,646.025409,1.4303597449592882,0.008442999999942913
161611,161613,646.035402,646.045391,0.813460048189215,0.009989000000018677
161617,161618,646.059598,646.065378,1.1503912377969505,0.005779999999958818
161620,161628,646.07537,646.105342,34.383383112922445,0.02997199999992972
161631,161634,646.115336,646.125355,0.17088007490635157,0.010019000000056622
161636,161821,646.135346,646.874885,0.6246498699271457,0.7395389999999225
161824,161891,646.884902,647.154743,115.35613274867532,0.2698410000000422
161893,161927,647.164732,647.294655,100.51589183611715,0.12992300000007617
161930,161970,647.309852,647.464546,1.2578383878702384,0.15469400000006317
161973,161976,647.47665,647.494519,9.955305570398128,0.017869000000018787
161978,161979,647.496032,647.50451,9.962305355689516,0.008477999999968233
161983,161985,647.515414,647.524492,10.026694370529103,0.009078000000044995
161988,161989,647.534941,647.544477,0.5670282179927204,0.009536000000025524
161992,161994,647.5545,647.564489,0.5743814063842945,0.009989000000018677
161997,162032,647.574481,647.714399,1.1799052250075004,0.13991799999996601
162036,162053,647.728544,647.794332,10.48541263327295,0.06578799999999774
162055,162057,647.804349,647.814343,34.156980299786454,0.009994000000006054
162061,162110,647.833762,648.024199,1.677330465352609,0.19043699999997443
162113,162114,648.036112,648.044181,0.3694807166822106,0.008068999999977677
162118,162120,648.056266,648.064196,10.006231758259451,0.007929999999987558
162123,162124,648.075518,648.084175,9.969770007377301,0.008656999999971049
162128,162129,648.09477,648.104161,10.000920807605668,0.009390999999936867
162131,162132,648.114022,648.114156,10.0069196559181,0.00013400000000274304
162136,162218,648.133274,648.453959,10.006231758259451,0.32068500000002587
162222,162223,648.473361,648.473948,1.1896222089386195,0.0005869999999958964
162229,162232,648.494685,648.513915,0.7163665262978164,0.019229999999993197
162234,162235,648.516009,648.523901,0.588883689704512,0.007891999999969812
162239,162280,648.536914,648.703783,10.434902276974135,0.1668690000000197
162286,162319,648.723796,648.85753,0.13256319247815362,0.13373400000000402
162322,162336,648.873705,648.92366,17.171838451444273,0.04995500000006814
162338,162350,648.933651,648.983641,5.389698901840436,0.04998999999997977
162353,162374,648.993636,649.07357,31.41195610397063,0.07993399999998019
162376,162391,649.083554,649.143538,0.4461051809831399,0.059983999999985826
162394,162398,649.154127,649.173512,9.995233113839816,0.01938499999994292
162402,162403,649.192839,649.1935,10.06522453798225,0.0006609999999227512
162406,162408,649.203485,649.21348,5.048951178215135,0.009995000000003529
162410,162422,649.223472,649.273463,697.3725708686856,0.04999099999997725
162424,162424,649.273518,649.273518,0.0,0.0
162430,162465,649.303466,649.443347,0.029355238033441314,0.13988100000005943
162467,162470,649.453338,649.463335,59.284441466543306,0.00999699999999848
162473,162478,649.473358,649.493307,70.67059376360157,0.019948999999996886
162480,162482,649.503328,649.513325,0.23650763201216152,0.00999699999999848
162485,162520,649.523312,649.663228,0.6467633261093273,0.13991599999997106
162524,162546,649.673222,649.763173,11.388751269612971,0.08995100000004186
162548,162566,649.773165,649.843106,4.920536894740248,0.0699410000000853
162568,162591,649.853096,649.943055,0.5672418179224801,0.08995899999990797
162594,162606,649.960006,650.003001,10.583015697333158,0.04299500000001899
162609,162638,650.018404,650.132954,10.125247762400681,0.11455000000000837
162641,162705,650.145029,650.402789,10.120511027117159,0.257759999999962
162708,162732,650.412783,650.512699,0.6483406049292301,0.09991600000000744
162735,162743,650.522691,650.552698,42.16294975117372,0.030006999999955042
162745,162749,650.562688,650.582676,5.215549570754744,0.019988000000012107
162751,162762,650.582864,650.632636,10.45605496925107,0.04977200000007542
162765,162836,650.642621,650.922448,0.5201062199205082,0.27982700000006844
162839,162908,650.94122,651.212299,10.243777497095492,0.2710789999999861
162910,162913,651.222291,651.232287,0.48812746286190456,0.009996000000001004
162916,162922,651.243957,651.272253,0.39078138389641853,0.028295999999954802
162925,162928,651.282242,651.292233,0.5878583247688169,0.009991000000013628
162930,162943,651.302253,651.352215,33.86205655671256,0.049962000000050466
162945,162989,651.362204,651.542087,36.30647339332203,0.179883000000018
162991,163024,651.54908,651.677948,10.568275403300198,0.1288680000000113
163026,163076,651.682,651.881893,59.66754980724448,0.19989299999997456
163079,163126,651.900135,652.081757,0.7677581389995158,0.18162200000006123
163128,163186,652.091748,652.321616,37.83829330823471,0.2298679999998967
163189,163191,652.335263,652.341603,0.48795877899675083,0.006339999999909196
163193,163196,652.351623,652.361615,0.2085347992542252,0.009992000000011103
163199,163240,652.377759,652.541496,0.4107406237517784,0.16373700000008284
163244,163246,652.555962,652.561479,10.026694370529103,0.005516999999940708
163248,163250,652.571469,652.581465,4.994116989018179,0.009996000000001004
163253,163255,652.591487,652.601441,5.013151703270109,0.009953999999993357
163257,163276,652.611436,652.681409,320.1820276443386,0.0699730000000045
163278,163329,652.691401,652.891294,0.570468868563395,0.19989299999997456
163331,163369,652.901286,653.051189,34.17871415618206,0.1499029999999948
163371,163397,653.061184,653.171121,0.475124373190852,0.10993699999994533
163399,163415,653.175642,653.241064,10.308995662526977,0.0654220000000123
163418,163421,653.251053,653.261048,33.374732196828184,0.009995000000003529
163423,163431,653.271072,653.301042,0.3932429274634192,0.029970000000048458
163433,163435,653.311039,653.321025,0.7825373377673425,0.009985999999912565
163438,163454,653.33102,653.394983,33.61064309114005,0.06396300000005795
163456,163467,653.400988,653.450947,34.46058887047638,0.04995900000005804
163469,163471,653.456523,653.460942,10.44847536916272,0.0044190000000980945
163473,163495,653.470936,653.560887,0.4375478043724036,0.08995099999992817
163498,163503,653.570878,653.590867,33.540714422474665,0.019989000000009582
163506,163585,653.600851,653.920677,38.27713136639161,0.3198259999999209
163587,163603,653.930673,653.990624,34.46305672861884,0.05995100000006914
163605,163612,654.000609,654.030593,34.903402299632624,0.029983999999899424
163614,163669,654.036983,654.250461,10.084657039284975,0.21347800000000916
163672,163679,654.26982,654.290432,9.950886676573099,0.020612000000028274
163681,163720,654.300452,654.460352,5.026960260684383,0.15989999999999327
163723,163751,654.470346,654.580284,5.595604078426207,0.10993800000005649
163753,163760,654.590276,654.620248,36.73511049459359,0.02997199999992972
163764,163766,654.638079,654.64023,1.6831087011836163,0.0021510000000262153
163768,163804,654.650221,654.790139,36.70582528604963,0.13991799999996601
163806,163875,654.800125,655.079957,37.70805349736314,0.2798320000000558
163877,163882,655.089976,655.109964,37.242971178599596,0.019988000000012107
163884,163920,655.112588,655.259868,10.134347413129273,0.1472800000000234
163922,163946,655.26986,655.359812,85.3614950820919,0.08995200000003933
163948,163950,655.369805,655.3798,33.382944941990964,0.009995000000003529
163955,163973,655.399776,655.469724,33.830608223389135,0.06994800000006762
163976,163978,655.479714,655.489735,37.8052705494882,0.010021000000051572
163980,163981,655.499726,655.499726,17.04414749994848,0.0
163983,163985,655.509722,655.519709,70.69932690096844,0.009987000000023727
163989,164008,655.529985,655.609636,10.047573989774845,0.07965100000001257
164010,164015,655.619658,655.639639,34.548175509713964,0.01998100000002978
164018,164021,655.64963,655.659625,0.22838238220142992,0.009995000000003529
164025,164036,655.679608,655.719572,0.25838389317060767,0.039963999999940825
164038,164081,655.729567,655.899484,5.134440850277661,0.16991700000005494
164083,164119,655.909479,656.049387,0.2717766040335334,0.13990799999999126
164122,164134,656.066628,656.109343,1.3178395198202244,0.042714999999930114
164138,164140,656.129355,656.139316,0.8748321267534704,0.009960999999975684
164143,164145,656.149338,656.159328,4.994116989018179,0.009990000000016153
164148,164153,656.169319,656.189306,4.987617793095216,0.019987000000014632
164157,164180,656.208264,656.299247,10.357044792796835,0.0909830000000511
164184,164186,656.311925,656.319225,0.7779756551460977,0.0072999999999865395
164188,164246,656.329219,656.559086,0.28397253388312044,0.22986700000001292
164248,164260,656.569078,656.619037,33.82866529468758,0.04995900000005804
164262,164277,656.629033,656.685363,33.78089639130377,0.056330000000002656
164281,164292,656.699004,656.748965,0.41291434947213934,0.04996100000005299
164294,164298,656.749156,656.76894,10.01969485563308,0.01978400000007241
164302,164303,656.787752,656.788958,9.987697081910325,0.0012060000000246873
164307,164327,656.80705,656.888221,10.117746784734237,0.0811710000000403
164332,164341,656.908891,656.938863,0.5762602537048691,0.02997199999992972
164343,164361,656.948858,657.018794,5.323100940476331,0.06993599999998423
164363,164368,657.02879,657.048771,0.2079450408160772,0.01998100000002978
164371,164376,657.058793,657.078776,34.02352194658866,0.019982999999911044
164379,164382,657.091474,657.108754,0.504529345033567,0.01728000000002794
164385,164410,657.11874,657.218689,69.1172344643505,0.09994900000003781
164414,164422,657.231854,657.26865,10.23280212844947,0.03679599999998118
164424,164444,657.2735,657.348616,0.5976967207539289,0.07511599999997998
164446,164530,657.358602,657.698414,33.87307190084773,0.33981199999993805
164534,164536,657.716316,657.718391,1.5247347310270072,0.002074999999990723
164539,164540,657.737276,657.738377,10.047911822861504,0.0011010000000624132
164544,164545,657.75675,657.758359,10.093221140944054,0.0016090000000303917
164548,164556,657.768349,657.798328,5.116049504256188,0.029979000000025735
164558,164561,657.808317,657.81831,0.5761477327908181,0.009993000000008578
164563,164572,657.828307,657.868301,85.20419228142475,0.03999399999997877
164575,164582,657.878291,657.908269,0.29030096882373646,0.02997800000002826
164584,164606,657.918255,657.998222,0.644392838259396,0.07996700000001056
164608,164636,658.008213,658.118149,38.14902472803204,0.10993600000006154
164638,164650,658.128144,658.178104,4.941787115002021,0.04995999999994183
164654,164673,658.195253,658.268059,10.420270380849049,0.07280600000001414
164675,164698,658.278049,658.368002,0.5046888273976352,0.08995300000003681
164700,164757,658.377998,658.607865,127.3056183245657,0.22986699999989924
164759,164827,658.615495,658.887691,1.5405456825423907,0.2721960000000081
164829,164833,658.897686,658.907679,3.3398982852110266,0.009993000000008578
164836,164837,658.9229,658.92766,10.026694370529103,0.004759999999919273
164841,164842,658.942258,658.947647,10.033693886101966,0.005388999999922817
164846,164847,658.961616,658.967625,10.02722917859166,0.006008999999949083
164850,164852,658.97762,658.987611,5.006615448584004,0.009991000000013628
164854,164858,658.997601,659.007622,46.28552257455888,0.010020999999937885
164860,164878,659.017614,659.087555,0.045887797942372424,0.06994099999997161
164880,164912,659.097551,659.227475,0.6061700256528691,0.12992400000007365
164914,164933,659.234688,659.307436,1.4397635673957025,0.07274800000004689
164936,164938,659.319109,659.327417,10.060053695681749,0.008307999999942695
164940,164956,659.337409,659.39739,4.89283855701371,0.0599809999999934
164958,164965,659.40738,659.437353,5.017114160550864,0.029973000000040884
164969,164970,659.457028,659.457339,0.9874841770884231,0.00031100000001060835
164976,164977,659.47818,659.487313,0.8920812743242624,0.00913300000001982
164981,164982,659.499332,659.507299,0.8466551836491641,0.007967000000007829
164984,165013,659.517316,659.627233,0.2184858322383602,0.10991699999999582
165016,165023,659.637958,659.667226,33.655690350964434,0.029268000000001848
165026,165068,659.678773,659.847107,37.829038118884284,0.1683340000000726
165071,165111,659.859852,660.016994,10.138100163245577,0.15714199999990797
165113,165141,660.026991,660.136924,0.05163661491616195,0.10993300000006911
165143,165163,660.14692,660.226884,0.032751946507039845,0.07996400000001813
165165,165177,660.236871,660.286828,0.20554128539055114,0.04995700000006309
165179,165182,660.295181,660.306845,9.99592176840135,0.011663999999996122
165184,165185,660.314563,660.316833,10.079222837104059,0.002269999999953143
165189,165195,660.335227,660.3568,1.172,0.021572999999989406
165200,165255,660.376787,660.596664,0.49396973591506593,0.21987699999999677
165257,165300,660.606652,660.776545,0.5825366941232114,0.16989300000000185
165304,165310,660.79404,660.816539,0.94505290857179,0.022499000000038905
165316,165321,660.836924,660.856506,0.7558920094828362,0.019582000000013977
165324,165356,660.875633,660.997763,10.226112653398651,0.1221299999999701
165358,165411,661.006411,661.216298,32.87481562838034,0.2098870000000943
165413,165436,661.226294,661.316243,212.02517926409115,0.08994899999993322
165439,165459,661.330385,661.416162,10.020230037279584,0.08577700000000732
165461,165462,661.416256,661.426158,2.708638218736493,0.009902000000010958
165466,165467,661.437044,661.446136,9.982766400151814,0.009092000000009648
165471,165472,661.456432,661.466152,9.936933178803207,0.009720000000015716
165474,165475,661.47582,661.476141,9.981924463749463,0.0003209999999853608
165478,165488,661.486132,661.526101,5.353078584328835,0.03996900000004189
165491,165506,661.536092,661.598841,0.09856596775763933,0.06274899999993977
165508,165512,661.606064,661.626052,78.22865759125615,0.019988000000012107
165515,165580,661.636037,661.895886,37.519155382950714,0.2598490000000311
165584,165618,661.912839,662.04579,10.432263805138366,0.13295100000004823
165620,165639,662.055781,662.135744,0.005948108943185227,0.07996300000002066
165641,165648,662.136469,662.16572,10.223953663823012,0.029250999999931082
165650,165684,662.175712,662.315626,37.45280131845948,0.1399139999999761
165686,165725,662.320818,662.47552,10.343728438527377,0.15470199999992928
165728,165782,662.485511,662.705395,33.657095390422505,0.2198839999999791
165788,165795,662.725373,662.755347,0.5508373716442994,0.02997400000003836
165798,165848,662.765342,662.965237,0.5898213034470694,0.1998949999999695
165850,165852,662.975226,662.985219,0.18277376726434238,0.009993000000008578
165856,165858,662.997634,663.0052,10.002232250852806,0.007565999999997075
165861,165871,663.016942,663.055582,0.050447993022516624,0.038639999999986685
165875,165931,663.075172,663.295023,38.26645791407927,0.2198510000000624
165934,165961,663.308733,663.414953,1.0553261960171367,0.10622000000000753
165964,165965,663.426334,663.434962,0.9818966340710207,0.008628000000044267
165969,165970,663.447716,663.454948,0.8785949009640337,0.007231999999930849
165974,165975,663.469074,663.474931,0.8466551836491641,0.0058569999999917854
165979,165981,663.490252,663.494918,10.015230651362952,0.004665999999929227
165984,165985,663.509566,663.514899,10.09922041545782,0.005333000000064203
165988,166013,663.524889,663.624841,72.15873414632493,0.09995199999991655
166015,166018,663.634826,663.644819,0.7297502312435399,0.009993000000008578
166020,166029,663.654812,663.693213,41.1044331064181,0.03840100000002167
166032,166034,663.704798,663.704803,19.40863194592808,4.9999999873762135e-06
166036,166064,663.714792,663.824734,41.55844517688312,0.10994200000004639
166066,166111,663.83472,664.014606,0.2935774599658495,0.17988600000001043
166113,166159,664.024598,664.207329,0.3880751087096414,0.18273099999998976
166162,166215,664.224492,664.434342,96.4800082918736,0.20984999999996035
166218,166296,664.444337,664.754167,16.928320390694406,0.3098300000000336
166298,166330,664.764162,664.894085,0.42285257773838864,0.12992299999996249
166334,166344,664.912634,664.95403,1.5438526484091672,0.04139599999996335
166346,166355,664.955946,664.993998,1.4015220297947515,0.03805199999999331
166357,166385,665.00402,665.113929,0.03232336616133908,0.10990900000001602
166388,166425,665.123951,665.273856,33.925726226567356,0.14990499999998974
166427,166453,665.283847,665.383797,294.7122175954027,0.0999499999999216
166455,166521,665.393787,665.65363,36.91611904155149,0.25984300000004623
166523,166536,665.663627,665.713582,13.631234779725567,0.04995499999995445
166538,166573,665.723573,665.863491,0.22298775751148311,0.13991799999996601
166575,166625,665.873477,666.073371,42.00426661578559,0.19989399999997204
166628,166658,666.083362,666.203291,33.92672903493645,0.11992900000007012
166661,166674,666.214823,666.266763,10.404579232241929,0.05193999999994503
166676,166706,666.273236,666.393166,33.26367850388769,0.1199299999999539
166709,166716,666.407597,666.433161,10.26822027519862,0.02556400000003123
166718,166726,666.443156,666.47316,0.5636488268416804,0.030003999999962616
166728,166791,666.483121,666.732974,0.0628589691293136,0.24985300000003008
166793,166811,666.74297,666.81291,33.87279371885349,0.06993999999997413
166813,166821,666.822934,666.852905,73.32175555249616,0.029970999999932246
166823,166837,666.8629,666.922846,0.17118572516422048,0.05994600000008177
166840,166849,666.932838,666.966628,0.42313636395374954,0.033790000000067266
166851,166861,666.972836,667.012804,0.033221679668553765,0.039967999999930726
166864,166889,667.024796,667.126969,10.535109349218924,0.10217299999999341
166892,166901,667.142728,667.1727,33.104934953115375,0.02997199999992972
166904,166935,667.188894,667.312613,10.323585711369862,0.12371900000005098
166938,166966,667.322603,667.43254,33.850374444494705,0.10993700000005902
166969,166976,667.450542,667.472539,10.27494133949192,0.02199699999994209
166978,166995,667.482535,667.552471,0.5716992566026302,0.06993599999998423
166999,167000,667.566858,667.572457,10.105301034605551,0.005598999999961052
167004,167005,667.586244,667.59244,10.060692023911676,0.006196000000045387
167009,167010,667.605668,667.612455,10.067302170889677,0.006786999999917498
167014,167015,667.625092,667.632438,10.028303346030176,0.0073459999999840875
167019,167025,667.644516,667.672403,9.976304927176194,0.027887000000077933
167027,167060,667.682398,667.812319,0.36041799344649816,0.12992099999996753
167063,167081,667.822313,667.892283,5.0791095819050796,0.06997000000001208
167086,167112,667.91248,668.022207,0.9822672752362261,0.10972700000002078
167116,167118,668.032993,668.042187,10.060302381141435,0.009193999999979496
167122,167122,668.062174,668.062174,0.0,0.0
167126,167127,668.074657,668.082154,0.5002159533641445,0.00749699999994391
167129,167266,668.092146,668.631818,0.30133814892907274,0.5396719999999959
167268,167272,668.641839,668.661827,5.0301511905707175,0.019988000000012107
167274,167280,668.665544,668.691798,1.1792370414806346,0.02625399999999445
167284,167285,668.708206,668.711779,0.771144603819543,0.0035729999999603024
167288,167298,668.721771,668.761739,0.07781074797224352,0.03996800000004441
167300,167333,668.771762,668.901685,170.15282006940117,0.12992300000007617
167336,167350,668.911675,668.971625,0.029373627627516507,0.05995000000007167
167353,167369,668.981622,669.043808,10.256290559944174,0.062185999999996966
167375,167400,669.07157,669.17152,34.4460752481324,0.09995000000003529
167404,167411,669.186764,669.211487,0.7295480518786958,0.0247229999999945
167414,167426,669.228087,669.271464,10.158688665866277,0.043377000000077715
167428,167456,669.281459,669.391365,0.004609772228646435,0.10990599999990991
167458,167483,669.401355,669.501306,0.4562339147849489,0.09995100000003276
167485,167494,669.511296,669.541304,3.4048377634706113,0.030007999999952517
167496,167545,669.55129,669.751155,0.43636931606152146,0.19986500000004526
167547,167553,669.760508,669.781137,10.028694232052347,0.020628999999985353
167556,167559,669.791123,669.801113,37.67618996621075,0.009990000000016153
167561,167605,669.811108,669.991016,0.32051019094562344,0.17990799999995488
167608,167631,670.001008,670.090967,0.28801008662892347,0.08995900000002166
167634,167648,670.100959,670.160906,33.914657428462995,0.059946999999965556
167650,167693,670.170898,670.340821,3.740800053761524,0.1699230000000398
167696,167698,670.350807,670.360801,34.02368920810911,0.009994000000006054
167700,167723,670.370792,670.460721,35.43169010589249,0.08992899999998372
167725,167752,670.470737,670.580653,29.157367704407065,0.10991599999999835
167754,167760,670.581898,670.610655,10.178744160258672,0.028756999999927757
167762,167812,670.620647,670.820511,37.73560452954212,0.19986400000004778
167815,167830,670.8305,670.890481,37.750469002914386,0.0599809999999934
167833,167875,670.900473,671.070359,37.34542272688849,0.16988600000001952
167877,167920,671.080354,671.250271,79.03070605783552,0.16991699999994125
167924,167938,671.269496,671.320212,9.9966964543293,0.05071599999996579
167940,168032,671.330207,671.699988,43.553873521077314,0.36978099999998904
168035,168213,671.709978,672.419573,33.667139375064224,0.7095950000000357
168215,168237,672.429563,672.519485,0.15770256814649533,0.08992200000000139
168239,168240,672.528419,672.529482,10.014075943390882,0.001063000000044667
168242,168246,672.539504,672.549488,17.934802061913032,0.009984000000031301
168248,168251,672.559483,672.569476,5.030037798068719,0.009993000000008578
168254,168314,672.58567,672.81933,10.513310512868914,0.2336599999999862
168316,168344,672.82932,672.939261,0.17423446846132368,0.10994099999993523
168346,168369,672.949246,673.039175,0.02762788446479394,0.08992899999998372
168372,168424,673.057271,673.259055,0.98334186323984,0.2017839999999751
168427,168433,673.279037,673.299024,0.5565941609467351,0.019987000000014632
168435,168438,673.309041,673.319001,83.48713703062286,0.009959999999978209
168440,168508,673.328996,673.598863,34.08336984513122,0.26986700000009023
168510,168511,673.608465,673.608853,0.47694444120882673,0.00038799999992988887
168515,168516,673.628137,673.628836,10.021303557920996,0.0006989999999404972
168520,168584,673.647437,673.898676,10.399687549633402,0.25123900000005506
168586,168595,673.908662,673.941764,0.48341081131890284,0.03310199999998531
168600,168607,673.963348,673.988625,0.28578369442639656,0.025276999999960026
168609,168642,673.99862,674.128544,39.5083811981711,0.12992400000007365
168646,168753,674.148524,674.578261,37.1974448451772,0.42973700000004555
168756,168798,674.588247,674.758137,38.24656981233742,0.16989000000000942
168802,168818,674.771692,674.8381,0.9885848471426214,0.066408000000024
168821,168824,674.848095,674.858087,1.0159498019095234,0.009992000000011103
168828,168831,674.878068,674.88806,64.4379337036811,0.009992000000011103
168834,168915,674.898381,675.227867,10.067302170889677,0.3294859999999744
168917,168992,675.231217,675.537672,1.5603592535054227,0.3064550000000281
168994,168995,675.539501,675.547661,0.6027677828152398,0.008159999999975298
168999,169000,675.560773,675.567675,0.4132989232988637,0.006901999999968211
169004,169005,675.580602,675.587656,10.060302381141435,0.007054000000039196
169009,169011,675.599928,675.607642,10.092301422371412,0.007714000000078158
169014,169015,675.619254,675.627624,10.105688942373005,0.008370000000013533
169019,169020,675.63858,675.647611,10.053692505741362,0.009030999999936284
169024,169026,675.657906,675.667588,10.060302381141435,0.00968199999999797
169028,169088,675.677583,675.917442,0.4713434522723319,0.23985900000002403
169091,169133,675.927438,676.09736,0.4476698364866679,0.16992199999992863
169136,169143,676.107345,676.137322,0.5775292286975613,0.029977000000030785
169147,169187,676.156993,676.317229,0.4317128675404521,0.16023599999994076
169189,169190,676.317508,676.327226,0.46824032291121614,0.009718000000020766
