subject_id,trial_type,eeg_alpha,eeg_beta,eeg_theta,gsr_mean,ppg_mean,blink_rate,cognitive_load
sub-12,Stimulus/S 22,1.7182955773252644e-12,6.024021400440317e-13,2.665787545865492e-12,5.159136394547452,2717.8771313031116,16.75,0
sub-12,Stimulus/S 22,1.8965868460648335e-12,7.575315377245522e-13,6.712126564315795e-12,5.12754761806222,2714.0188534409367,21.25,0
sub-12,Stimulus/S 22,2.090809863779612e-12,8.428297231114678e-13,4.301610347032995e-12,5.095164545617441,2719.417554888622,19.75,0
sub-12,Stimulus/S 22,1.3950238803037747e-12,6.917555355629485e-13,2.80913706982827e-12,5.072029192714028,2720.376851246173,19.75,0
sub-12,Stimulus/S 22,2.1300058430044804e-12,6.986215622717412e-13,4.595512771858895e-12,5.045271543346921,2713.017635678971,19.75,0
sub-12,Stimulus/S 22,2.7404103464865025e-12,9.338468735296678e-13,6.760891735228245e-12,5.049408497771035,2716.145427412678,20.0,0
sub-12,Stimulus/S 22,2.011023498450887e-12,7.159191190199422e-13,3.787383371337703e-12,5.020739813310986,2711.347457325122,19.75,0
sub-12,Stimulus/S 22,3.4753212602777346e-12,9.922886533791055e-13,8.198380594770232e-12,5.002334591580224,2718.299012063391,19.75,0
sub-12,Stimulus/S 23,2.6794421904103552e-12,8.565328767959801e-13,4.622342952617111e-12,5.008424038590267,2723.818519393589,19.0,0
sub-12,Stimulus/S 23,2.533713366323322e-12,1.3763788026201658e-12,4.962284106042564e-12,5.028616561451068,2717.5974178818574,20.0,0
sub-12,Stimulus/S 23,2.8247634509836088e-12,1.1069761851807037e-12,6.018433572073243e-12,5.0475000871059095,2705.218240557048,19.75,0
sub-12,Stimulus/S 23,2.5847942950350317e-12,1.6049181717114334e-12,5.30771857710471e-12,5.06164480779982,2698.0735050612348,21.5,0
sub-12,Stimulus/S 23,2.712148496574749e-12,1.175967902089795e-12,7.295204736100806e-12,5.065190561948136,2699.232432516871,20.5,0
sub-13,New Segment/,3.1481775939711586e-12,1.1428520601839437e-12,5.5721686231392415e-12,12.63853880089243,2711.373010555955,7.5,0
sub-13,Comment/Active Shielding: On,3.1481775939711586e-12,1.1428520601839437e-12,5.5721686231392415e-12,12.63853880089243,2711.373010555955,7.5,0
sub-13,Stimulus/S 11,2.611091257398996e-12,1.5591864306445839e-12,4.0748813560171085e-12,10.675447408403942,2715.448172527181,10.75,0
sub-13,Stimulus/S 11,2.1770068149396065e-12,1.8352292751365232e-12,6.988843780834721e-12,10.650217334773057,2716.3966596241567,9.75,0
sub-13,Stimulus/S 11,1.4783917699774978e-12,1.7306325976164213e-12,1.85650062397008e-12,10.637961219114471,2715.3503541595073,10.0,0
sub-13,Stimulus/S 11,1.9662374660547942e-12,1.5455474027150367e-12,3.9266073276801016e-12,10.626882005351629,2713.3609414540897,10.25,0
sub-13,Stimulus/S 11,1.9365412595461522e-12,1.5986486259699933e-12,2.3308093296705714e-12,10.607054961761575,2713.617757474694,10.0,0
sub-13,Stimulus/S 12,2.284266073808015e-12,1.4363019766015458e-12,5.009659714482324e-12,10.575029995285908,2711.9669543551613,7.75,0
sub-13,Stimulus/S 12,1.8642472603504442e-12,1.1362358453741894e-12,5.707767617100218e-12,10.076217665478039,2710.2092522767744,8.5,0
sub-13,Stimulus/S 12,2.3700308411823224e-12,1.2066518426200056e-12,3.415727822951414e-12,9.726390701709645,2713.2569453827955,10.0,0
sub-13,Stimulus/S 12,1.6689879317197495e-12,1.280774028139518e-12,5.552814090062386e-12,9.371392741604943,2714.0666486698638,14.0,0
sub-13,Stimulus/S 12,2.1745836077452417e-12,1.2626362353304505e-12,6.436212555595764e-12,9.14514492924468,2716.3135976748003,14.25,0
sub-13,Stimulus/S 12,2.8071868673329963e-12,1.894202218372302e-12,4.36340512365715e-12,8.912750300965406,2713.862317574903,12.25,0
sub-13,Stimulus/S 12,4.9139663645824324e-11,1.0896805799603755e-11,5.790126614934792e-11,8.75083101096674,2713.3636868614876,13.0,0
sub-13,Stimulus/S 12,3.8870201661394475e-12,1.806243874999937e-12,9.028312752913849e-12,8.577767842508978,2713.264885682876,8.5,0
sub-13,Stimulus/S 12,2.999323087898119e-12,4.6044869976486375e-12,5.942396993560715e-12,8.42199959272267,2712.697649171692,14.0,0
sub-13,Stimulus/S 12,2.2799410880688665e-11,1.1009994782647566e-11,5.840416992288755e-11,8.24805762632523,2716.718828496001,12.5,0
sub-13,Stimulus/S 12,1.829581357209515e-11,1.2363836916639352e-11,1.818250725189883e-11,8.19028609203595,2717.9737848252785,14.25,0
sub-13,Stimulus/S 12,2.4477801089909466e-11,9.996294294049601e-12,2.7343349314697523e-11,8.04973377627273,2710.595055240097,14.25,0
sub-13,Stimulus/S 12,3.036023786045058e-12,2.989636140155297e-12,4.739006398455424e-12,7.894557690685971,2712.486836982161,13.25,0
sub-13,Stimulus/S 12,2.876814227183666e-12,1.1916098573075505e-12,7.032993612780454e-12,7.762443642019182,2712.7632524486066,13.5,0
sub-13,Stimulus/S 12,2.813898996157336e-12,2.285496006750044e-12,2.2133665520890668e-12,7.741956472742471,2713.917774267371,8.0,0
sub-13,Stimulus/S 12,2.770105731747871e-12,1.666569509927395e-12,3.775267551356672e-12,7.678258021859281,2714.5875931895935,7.75,0
sub-13,Stimulus/S 12,2.7719774795281295e-12,2.862929612147586e-12,5.558755303498949e-12,7.635656424982194,2713.9326875800584,13.25,0
sub-13,Stimulus/S 12,2.228452993031782e-12,2.297121385674374e-12,2.497802008826901e-12,7.624815615782945,2715.6679980395525,13.75,0
sub-13,Stimulus/S 12,1.5271610138500613e-11,1.3112923646428662e-11,1.4724788028404707e-11,7.582707948501157,2712.7389910823076,11.75,0
sub-13,Stimulus/S 12,1.3236810353073228e-11,7.64951232326965e-12,1.0248384944758076e-11,7.571450501517992,2715.839714094914,10.5,0
sub-13,Stimulus/S 12,2.164710112748961e-11,1.4151074742781445e-11,3.095431251240454e-11,7.494170797434308,2715.504166780571,12.0,0
sub-13,Stimulus/S 12,2.996885525470965e-11,1.0141646945396117e-11,2.2583470439831223e-11,7.715737959659866,2713.7979461189393,11.0,0
sub-13,Stimulus/S 12,2.1424766917712568e-11,1.3843354596255286e-11,5.827739935773714e-11,7.552350149652834,2713.252831421051,11.5,0
sub-13,Stimulus/S 12,2.518130226001674e-11,1.0156466406539203e-11,6.083646818985979e-11,7.472148780088608,2714.0724540056394,11.75,0
sub-13,Stimulus/S 12,1.8932045256867708e-11,1.2302481027098916e-11,2.398881273443822e-11,7.410151349529867,2716.5551533015187,9.0,0
sub-13,Stimulus/S 12,2.850397136888367e-12,1.742843037696778e-12,4.174139250886483e-12,7.366817678972591,2716.829656550706,10.5,0
sub-13,Stimulus/S 12,3.1537177875558807e-12,2.1088878984234615e-12,8.707629814265248e-12,7.299078873889621,2716.4383904023994,12.75,0
sub-13,Stimulus/S 12,2.8306766294706227e-12,1.3242392352959829e-12,2.823335496282043e-12,7.229597211521705,2717.8529834338296,12.75,0
sub-13,Stimulus/S 12,2.2597525067795026e-12,1.3282358395256676e-12,5.530912443674838e-12,7.181477183957185,2717.1468113928554,11.5,0
sub-13,Stimulus/S 12,2.833484469959711e-12,1.3644605254916128e-12,5.832220199992043e-12,7.140064802219856,2715.4339680704825,12.75,0
sub-13,Stimulus/S 13,2.0012342153617985e-12,1.2112444259942167e-12,3.3299868732247697e-12,7.084232902765214,2716.305556374578,11.25,0
sub-13,Stimulus/S 13,1.967346131553754e-12,1.3509221944832059e-12,1.965571901828266e-12,7.080429350021809,2714.9695761118314,12.0,0
sub-13,Stimulus/S 13,2.7195946061972803e-12,1.5743211219237813e-12,4.7052814062665676e-12,7.07640590596217,2714.314087737831,12.75,0
sub-13,Stimulus/S 13,2.1712096231344817e-12,1.5052021070578098e-12,2.473689664227525e-12,7.073093252794589,2713.135040751531,12.25,0
sub-13,Stimulus/S 13,2.179642655452406e-12,1.959407614065245e-12,6.183258760640561e-12,7.073294209444771,2714.5881271869534,11.5,0
sub-13,Stimulus/S 21,2.1241920910505468e-11,6.840172858637817e-12,3.1948808251633164e-11,7.849785211854385,2710.9026624691483,11.75,0
sub-13,Stimulus/S 21,1.4093421664784599e-11,7.381740003961181e-12,2.2070820920118257e-11,7.804707752505234,2713.4041933852473,10.75,0
sub-13,Stimulus/S 21,2.1483872308930025e-11,7.751718098491772e-12,2.759174869275196e-11,7.7670050455373225,2714.282694219023,10.75,0
sub-13,Stimulus/S 21,1.655166691516928e-11,9.939192121615765e-12,3.109988764207925e-11,7.739097093898218,2715.2296475197604,10.75,0
sub-13,Stimulus/S 21,9.000209871005411e-12,9.578014770355346e-12,1.9501925055970417e-11,7.723766642872973,2715.9173501058326,11.25,0
sub-13,Stimulus/S 22,6.730824969408887e-12,6.773333753962811e-12,2.2565378449606636e-11,7.726547203645561,2715.6014600841977,11.5,0
sub-13,Stimulus/S 22,1.5562722234686628e-12,1.1131748998320044e-12,5.804698846528221e-12,7.599608243271518,2715.3026285420838,11.75,0
sub-13,Stimulus/S 22,1.8407573086169646e-12,1.7520508686384866e-12,5.3049009829501644e-12,7.486531881128839,2717.060877261153,11.25,0
sub-13,Stimulus/S 22,1.7314827702205225e-12,1.7429365292065326e-12,6.832973004508113e-12,7.554711921499301,2715.1830872360038,6.0,0
sub-13,Stimulus/S 22,2.2906710688206952e-12,1.4191491335982512e-12,3.0105204723549125e-12,7.500441517504536,2717.6885097573263,11.0,0
sub-13,Stimulus/S 22,2.4683022130347824e-11,1.4026073406548513e-11,3.988815762112795e-11,7.364713156160729,2717.587034344929,5.0,0
sub-13,Stimulus/S 22,1.714089015436193e-11,1.160537319644852e-11,3.057913359049102e-11,7.281098287744959,2715.8964761739257,8.75,0
sub-13,Stimulus/S 22,4.61982024627226e-12,1.5746676795703737e-12,3.758719672033859e-12,7.195029690491501,2716.3909808680646,9.5,0
sub-13,Stimulus/S 22,3.2930246700205826e-12,1.5349624087359606e-12,4.785083417652741e-12,7.144360592019049,2715.770661729099,13.75,0
sub-13,Stimulus/S 22,3.0393813416133017e-12,9.57913346158016e-13,5.49828806907807e-12,7.0957813038882005,2716.141925456136,11.75,0
sub-13,Stimulus/S 22,2.1471995862689013e-12,1.028797495735135e-12,4.644220504928704e-12,7.089568627664252,2713.1984634212545,9.0,0
sub-13,Stimulus/S 22,1.9310275774961026e-12,1.1361567701313884e-12,2.6495902493404385e-12,7.06115455827663,2714.6720343351662,5.75,0
sub-13,Stimulus/S 22,3.0989185023499545e-12,1.0580191376210546e-12,2.3765532513049997e-12,7.052078808453405,2721.0616622699795,11.0,0
sub-13,Stimulus/S 22,3.055770359415777e-12,1.1818464667041154e-12,4.36833143125362e-12,7.040595832487191,2712.7315773595665,14.25,0
sub-13,Stimulus/S 22,5.526967945663043e-12,1.1927141252691682e-12,3.7654123915685876e-12,7.010343306698045,2716.9571013008467,9.75,0
sub-13,Stimulus/S 23,1.4877281242987876e-12,1.3609075228421421e-12,7.338222740761382e-12,7.012007563866785,2714.511726658179,12.0,0
sub-13,Stimulus/S 23,2.2212178682678283e-12,1.8249752117924575e-12,4.976253253730201e-12,7.017229182313187,2714.948835837916,11.0,0
sub-13,Stimulus/S 23,1.3044486131894071e-12,1.1371155271528413e-12,6.648934158761673e-12,7.022225913629625,2714.075400925159,9.5,0
sub-13,Stimulus/S 23,2.329463594947737e-12,1.7976909784098375e-12,7.632069740258544e-12,7.027214105401568,2722.080938993767,6.25,0
sub-13,Stimulus/S 23,1.864430632153556e-12,1.53766564692793e-12,3.5664646339763887e-12,7.032174506422223,2724.2940384532776,6.25,0
sub-14,New Segment/,1.3086862244986506e-12,6.831903862440234e-13,1.7182888542564472e-12,5.099470926183249,2711.3162731777998,14.0,0
sub-14,Comment/Active Shielding: On,1.3086862244986506e-12,6.831903862440234e-13,1.7182888542564472e-12,5.099470926183249,2711.3162731777998,14.0,0
sub-14,Stimulus/S 11,1.1306766370210312e-12,4.631656703391585e-13,1.4693108346246982e-12,4.941845835461911,2713.863903604177,13.75,0
sub-14,Stimulus/S 11,2.3602390027575644e-12,5.265863984719284e-13,1.7352297701048967e-12,4.935430621504932,2714.7632198883875,14.25,0
sub-14,Stimulus/S 11,1.4288250905277838e-12,5.036455630637509e-13,1.4259126398501545e-12,4.930301555947225,2714.3461288974636,14.5,0
sub-14,Stimulus/S 11,2.73493469727127e-12,5.112867850051383e-13,1.914905831946752e-12,4.9254813058171925,2714.053555800503,16.0,0
sub-14,Stimulus/S 11,4.0373396581113335e-12,5.515035600448462e-13,1.4284769518252514e-12,4.922625683796641,2713.2104332315357,15.75,0
sub-14,Stimulus/S 12,3.2921088392363074e-12,6.066965831141042e-13,1.894298237106516e-12,4.919408873062496,2711.6897743337604,16.25,0
sub-14,Stimulus/S 12,1.3141971197034187e-12,4.765674670641172e-13,2.4281242384652737e-12,4.847139012995317,2711.6483825332725,21.25,0
sub-14,Stimulus/S 12,1.7059980808892377e-12,4.124831295268896e-13,1.6191675101483441e-12,4.773699137128254,2714.696239807236,14.25,0
sub-14,Stimulus/S 12,1.260363320333998e-12,5.141247413909581e-13,2.0427690054661157e-12,4.699526497579401,2714.727056321857,15.5,0
sub-14,Stimulus/S 12,1.8217799606915573e-12,4.708549395627707e-13,3.822444174439039e-12,4.656869692088545,2709.031212851084,15.0,0
sub-14,Stimulus/S 12,2.2959366775812495e-12,4.526800900683251e-13,2.0410659790234307e-12,4.604402789054171,2714.513945634685,16.75,0
sub-14,Stimulus/S 12,1.6210633309179056e-12,7.20414628308386e-13,2.8923923555466742e-12,4.60185437258468,2717.879506539381,19.75,0
sub-14,Stimulus/S 12,1.439396915224044e-12,6.361084459991954e-13,2.9619321314873406e-12,4.556707645064442,2713.8006953827953,19.75,0
sub-14,Stimulus/S 12,1.6953803449234122e-12,8.049796882770786e-13,3.767730866846851e-12,4.522763667908707,2715.531404160678,19.75,0
sub-14,Stimulus/S 12,2.395283412013874e-12,5.719285023299694e-13,1.665770233769386e-12,4.538318860569586,2721.3102343554733,20.0,0
sub-14,Stimulus/S 12,1.9791333219972845e-12,6.8193573058594e-13,2.2266427498579736e-12,4.530603480893236,2706.726740873375,20.0,0
sub-14,Stimulus/S 12,2.3082658442964e-12,8.437841997402754e-13,2.5694145092336106e-12,4.551556247271647,2715.5068349123653,17.5,0
sub-14,Stimulus/S 12,1.5204994943688411e-12,6.561087144449969e-13,2.0944111657681018e-12,4.592902140771112,2722.2330118642217,19.25,0
sub-14,Stimulus/S 12,1.2618004887438846e-12,5.400242437470697e-13,2.1687885642502137e-12,4.606017751772384,2715.9099044574796,21.75,0
sub-14,Stimulus/S 12,1.5133622048910248e-12,9.035896123688915e-13,2.465261438638235e-12,4.6238871218055175,2723.585268819514,19.0,0
sub-14,Stimulus/S 12,1.8083736995331278e-12,8.021632066971788e-13,2.394368880381768e-12,4.611894526215859,2708.8598122442045,20.0,0
sub-14,Stimulus/S 12,2.7839770716705184e-12,5.224564072979865e-13,2.3871244042125725e-12,4.617825302699899,2713.536143307923,16.5,0
sub-14,Stimulus/S 12,2.1955284324825602e-12,1.013749045474995e-12,3.3705643885285743e-12,4.600334275790793,2719.832266835635,19.25,0
sub-14,Stimulus/S 12,2.889802163558474e-12,1.6156269994268514e-12,3.8789521950516115e-12,4.6225982511559,2713.963886030446,20.25,0
sub-14,Stimulus/S 12,3.0411859696859244e-12,1.6328399808731723e-12,9.982746706227582e-12,4.633694232043491,2702.327805548613,21.25,0
sub-14,Stimulus/S 12,3.1875940840869446e-12,1.5486916645216964e-12,3.1120297169022397e-12,4.606783290768647,2717.3255638238875,16.5,0
sub-14,Stimulus/S 12,4.018473739176088e-12,1.735913048518026e-12,8.584562574457834e-12,4.55207400818939,2713.5631183024557,12.75,0
sub-14,Stimulus/S 12,3.906529347846309e-12,1.677053281771498e-12,4.582942829786807e-12,4.5694362713795424,2708.433076935845,19.5,0
sub-14,Stimulus/S 12,1.0920730354267555e-12,5.82114039890289e-13,2.2284669825875565e-12,4.513155603444568,2717.772958127656,18.25,0
sub-14,Stimulus/S 12,1.4645107007275972e-12,5.670662191996426e-13,1.701420091220986e-12,4.469384385394741,2716.6960035869943,20.75,0
sub-14,Stimulus/S 12,9.939343316045229e-13,1.0082039105898908e-12,1.9519944220654138e-12,4.42788583926635,2717.7789300233535,15.5,0
sub-14,Stimulus/S 12,1.872329581226645e-12,7.054903934770303e-13,2.686817790572525e-12,4.454383623656616,2723.8315470448797,19.75,0
sub-14,Stimulus/S 12,1.3240364888755124e-12,4.637245652205732e-13,4.746351511416859e-12,4.39966907219957,2712.238063823888,20.0,0
sub-14,Stimulus/S 12,1.9456651921989184e-12,5.631628106422053e-13,2.914642424241994e-12,4.433667694488426,2715.012496387622,20.25,0
sub-14,Stimulus/S 12,1.0486754586669468e-12,5.086464884827897e-13,2.2617444574434313e-12,4.362172407413894,2713.9843537650745,18.5,0
sub-14,Stimulus/S 13,2.2182788470320007e-12,7.15944268238615e-13,2.702256486509159e-12,4.357280474345525,2725.670950572904,21.25,0
sub-14,Stimulus/S 13,1.5241831706548042e-12,6.175721106850702e-13,2.0497148563002883e-12,4.356677197373172,2726.4237450891183,19.75,0
sub-14,Stimulus/S 13,1.7652453086641522e-12,6.894596705013064e-13,2.458599741480128e-12,4.357961281488253,2722.794724561047,20.0,0
sub-14,Stimulus/S 13,1.716108347589795e-12,6.65647970210521e-13,2.371526042721802e-12,4.35834583805907,2718.8193368161865,19.5,0
sub-14,Stimulus/S 13,1.2799692625892582e-12,7.575718101997498e-13,2.4578426907920644e-12,4.357231031158989,2713.087537637075,20.0,0
sub-14,Stimulus/S 21,7.147039003105323e-12,2.0663494472698904e-12,1.2161697061911172e-11,4.463742611557804,2723.3461187925673,20.0,0
sub-14,Stimulus/S 21,2.129784526685032e-12,8.913602247854385e-13,7.534256703229674e-12,4.475758934450043,2725.8278174108814,20.0,0
sub-14,Stimulus/S 21,2.514994342144291e-12,7.86251255956023e-13,3.5306040718881977e-12,4.477305004078875,2725.3792814979847,20.5,0
sub-14,Stimulus/S 21,1.2058166988686178e-12,5.54534556654846e-13,5.812325950466691e-12,4.4711217031214305,2727.684608340103,19.25,0
sub-14,Stimulus/S 21,2.0030834252145277e-12,5.685097649631471e-13,3.908565228376082e-12,4.458994392084199,2723.2907775985695,18.0,0
sub-14,Stimulus/S 22,1.0884768692820468e-12,4.0210358835557726e-13,6.611428688817743e-12,4.448090825441986,2718.6559937164147,16.5,0
sub-14,Stimulus/S 22,1.5694055431647604e-12,3.6965235301633015e-13,1.4034495853810712e-12,4.4045020861674535,2716.4127889414367,19.75,0
sub-14,Stimulus/S 22,1.4578534273552349e-12,3.800263542881247e-13,3.818270916463061e-12,4.325740046788383,2719.100165974132,21.0,0
sub-14,Stimulus/S 22,9.908788366123193e-12,5.756870542934733e-13,1.7385255091711707e-12,4.2751405127195685,2719.7686622777896,15.5,0
sub-14,Stimulus/S 22,2.8632876389824905e-12,7.325535100879653e-13,1.9021572290517213e-12,4.239584009446551,2717.73196339587,11.0,0
sub-14,Stimulus/S 22,3.198013471303331e-12,4.3578497137348725e-13,1.9863550327767894e-12,4.199960003456931,2716.8854645713573,11.0,0
sub-14,Stimulus/S 22,1.4012110932676748e-12,5.006473354185878e-13,2.821746387764537e-12,4.219209531532828,2715.5409622203824,19.0,0
sub-14,Stimulus/S 22,1.3084104450067757e-12,4.4087680854430797e-13,4.598805926236242e-12,4.164840029692894,2711.5728494634154,13.5,0
sub-14,Stimulus/S 22,1.6366121203118342e-12,3.8487426278842834e-13,1.7204073766101693e-12,4.18741249317111,2704.062325141371,13.25,0
sub-14,Stimulus/S 22,2.3661603899383454e-12,4.522660143235201e-13,4.039542012471333e-12,4.168694154014291,2720.682614844336,17.25,0
sub-14,Stimulus/S 22,2.551273372569387e-12,3.476638723828066e-13,1.703846297795881e-12,4.152360789044682,2716.7744704448887,20.0,0
sub-14,Stimulus/S 22,7.343567318323236e-12,5.503157179908263e-13,1.791770029843733e-12,4.141386134026796,2712.327626296551,16.0,0
sub-14,Stimulus/S 22,2.0314538956728163e-12,3.2600264141483216e-13,2.0408325395011855e-12,4.144417929750656,2716.6802766105347,16.75,0
sub-14,Stimulus/S 22,1.1098812062416933e-12,3.6392092408409963e-13,4.962969120857394e-12,4.172083629426048,2716.160978358926,15.0,0
sub-14,Stimulus/S 22,9.675815522466628e-13,3.4168126870355817e-13,2.1029230284670203e-12,4.220611997212031,2718.498219390465,16.75,0
sub-14,Stimulus/S 23,8.087498546472921e-12,7.078047910070108e-13,5.582635588793464e-12,4.240866256004511,2700.542998137185,20.0,0
sub-14,Stimulus/S 23,3.780203121370666e-12,6.893109598916239e-13,6.333349424544601e-12,4.246684656808211,2694.8072275876348,20.0,0
sub-14,Stimulus/S 23,1.7054856112815298e-12,6.449092756940798e-13,7.28600522408654e-12,4.250031080200684,2698.1995062269593,20.0,0
sub-14,Stimulus/S 23,2.7161968862447053e-12,7.815225685986059e-13,5.288030569724521e-12,4.250881904996773,2702.2774036959513,20.0,0
sub-14,Stimulus/S 23,1.396072753469635e-12,7.941276147713735e-13,3.8798890483970025e-12,4.250661859986663,2706.567666481817,19.75,0
sub-15,New Segment/,1.6663706938466738e-12,6.665908262645973e-13,2.2054879380738135e-12,4.139835547781146,2713.943786904837,17.75,0
sub-15,Comment/Active Shielding: On,1.6663706938466738e-12,6.665908262645973e-13,2.2054879380738135e-12,4.139835547781146,2713.943786904837,17.75,0
sub-15,Stimulus/S 11,9.553743091568076e-13,5.845123988031883e-13,1.877394126311968e-12,3.965684003098194,2716.707235154102,19.75,0
sub-15,Stimulus/S 11,1.02115308465417e-12,5.216778984725548e-13,2.18007179104572e-12,3.975350941946673,2715.847379463728,19.75,0
sub-15,Stimulus/S 11,1.2981680429954019e-12,5.887422982436769e-13,2.5369158771559527e-12,3.9834291009538263,2715.4625929455137,19.75,0
sub-15,Stimulus/S 11,9.4246176730005e-13,5.104458019090197e-13,1.903310044473252e-12,3.9869776208291676,2715.1621499898465,21.25,0
sub-15,Stimulus/S 11,1.795983033429673e-12,5.536715887564674e-13,2.9016147801390366e-12,3.984163906990782,2713.2703507228666,19.5,0
sub-15,Stimulus/S 12,1.7233194606390038e-12,6.117667992694831e-13,1.7870304245497265e-12,3.971857184191043,2714.94855968625,19.75,0
sub-15,Stimulus/S 12,1.8727794691013517e-12,5.621237579280793e-13,2.140058029012233e-12,3.835038098404629,2714.2183338930895,19.5,0
sub-15,Stimulus/S 12,1.3566293293021373e-12,5.171247230536278e-13,2.795428498009874e-12,3.740954851180546,2714.2550818838263,20.0,0
sub-15,Stimulus/S 12,8.063587759000343e-13,4.54771168172208e-13,2.092530483021609e-12,3.6464644991019703,2715.635670330464,20.0,0
sub-15,Stimulus/S 12,1.5645524396842207e-12,6.002984541919595e-13,2.625930953590063e-12,3.661012248330282,2715.4785569720857,20.75,0
sub-15,Stimulus/S 12,1.9757384671656332e-12,6.75672126632584e-13,1.9203874013983397e-12,3.564324306553824,2715.7908157726197,19.75,0
sub-15,Stimulus/S 12,1.8345565152271553e-12,5.937087061121814e-13,1.8948995503527756e-12,3.5329237514840046,2715.7737628092978,20.0,0
sub-15,Stimulus/S 12,1.551133445034523e-12,5.972386692406071e-13,3.979756114901353e-12,3.450095284101338,2713.939692225382,15.25,0
sub-15,Stimulus/S 12,1.163593751489343e-12,4.84752868619103e-13,2.3243573027353115e-12,3.3970341276985443,2711.793864326887,19.75,0
sub-15,Stimulus/S 12,2.402156855638839e-12,8.945572188014675e-13,2.7917445822645362e-12,3.382651917358185,2716.8389088274807,20.0,0
sub-15,Stimulus/S 12,1.527750342466306e-12,5.010521066336393e-13,2.6596527491938396e-12,3.3446478754304345,2714.7680787810864,19.5,0
sub-15,Stimulus/S 12,1.9097080982284777e-12,8.241157671928559e-13,1.5992038067343616e-12,3.2873392190435062,2717.0374355141685,19.0,0
sub-15,Stimulus/S 12,1.9855977935299393e-12,1.0552874960629852e-12,1.4085913235914517e-12,3.306023265015808,2711.825969825903,19.75,0
sub-15,Stimulus/S 12,1.3792976013053799e-12,6.313638833491717e-13,2.2642900593933644e-12,3.3846069734473727,2715.304167561625,19.75,0
sub-15,Stimulus/S 12,1.6427205414874522e-12,8.226245339569014e-13,2.9439307219684052e-12,3.3258983188734983,2708.4150585888683,19.75,0
sub-15,Stimulus/S 12,1.421628047671637e-12,5.383785473194274e-13,2.2033281907387076e-12,3.2734435963648556,2714.8152934910804,20.0,0
sub-15,Stimulus/S 12,1.0611475894643573e-12,5.09677032735796e-13,2.3802978093555806e-12,3.2424258553662977,2717.191469710697,20.5,0
sub-15,Stimulus/S 12,1.3592615771979593e-12,6.037196705670505e-13,1.843031448372191e-12,3.202666213577374,2715.540331176971,20.0,0
sub-15,Stimulus/S 12,1.632400947485437e-12,5.53890858755612e-13,3.917085759209992e-12,3.22860294357296,2712.908886352631,19.5,0
sub-15,Stimulus/S 12,1.3680787204066748e-12,5.635961940026997e-13,3.701792186851031e-12,3.2664763552878564,2718.6511011407306,20.0,0
sub-15,Stimulus/S 12,1.3095867598600141e-12,5.79845066752848e-13,1.770514509546824e-12,3.2722966969057907,2717.467918957761,19.5,0
sub-15,Stimulus/S 12,1.3965133238822467e-12,5.978915382388464e-13,2.0897032893253733e-12,3.2090213123484572,2716.7083999996094,18.25,0
sub-15,Stimulus/S 12,1.60433632758673e-12,7.645112678366163e-13,2.8008995483427748e-12,3.165374147424219,2712.2036153559266,20.25,0
sub-15,Stimulus/S 12,1.5100959715879639e-12,7.898371274452895e-13,4.30152601258311e-12,3.1456432767761737,2717.7239558274496,20.0,0
sub-15,Stimulus/S 12,2.6933797974935384e-12,1.101370128567731e-12,3.9980067883678425e-12,3.125762313427076,2716.771644393589,20.0,0
sub-15,Stimulus/S 12,1.5624524639819489e-12,9.510378516098685e-13,2.352326750472552e-12,3.070169910029512,2716.9857693779677,20.0,0
sub-15,Stimulus/S 12,2.034519000935817e-12,9.932046717884546e-13,2.351757079811346e-12,3.0483000674029643,2714.5216169102255,19.75,0
sub-15,Stimulus/S 12,1.6068554748148467e-12,6.355764834973727e-13,1.7869770398697333e-12,3.264138262881484,2717.7924631146902,19.5,0
sub-15,Stimulus/S 12,2.5628405724781702e-12,1.0094074225622985e-12,2.40514599169256e-12,3.260672639876835,2708.752733398682,19.75,0
sub-15,Stimulus/S 12,1.5470866166834493e-12,5.615041168103328e-13,3.261895051345738e-12,3.2372069925405005,2709.004520159023,20.0,0
sub-15,Stimulus/S 13,3.747755357314821e-12,1.0445574439012271e-12,3.475116542787725e-12,3.175870832649656,2719.3567542684646,19.75,0
sub-15,Stimulus/S 13,1.7982858687424427e-12,5.843484282129746e-13,2.4932957393634253e-12,3.1726320859760793,2718.0189954952666,20.0,0
sub-15,Stimulus/S 13,2.754847264946491e-12,8.115134158336144e-13,3.1810209123402094e-12,3.1692360661322403,2719.400612493361,19.75,0
sub-15,Stimulus/S 13,1.8289209118705818e-12,5.106609472029923e-13,1.894935256797151e-12,3.1652580630686904,2718.300628163272,20.0,0
sub-15,Stimulus/S 13,1.1703358695629266e-12,5.560910308654616e-13,2.0777525673131156e-12,3.1624096784851488,2717.632547624813,21.25,0
sub-15,Stimulus/S 21,6.412618455983065e-12,3.7953946709580804e-12,2.2916447430938075e-11,3.4774202309141033,2704.064824174816,19.75,0
sub-15,Stimulus/S 21,3.864380721345771e-12,1.960384359833212e-12,8.323715615831433e-12,3.5053277780103316,2710.4653497270215,19.5,0
sub-15,Stimulus/S 21,5.309215271579227e-12,2.184311344375472e-12,2.0880479117698717e-11,3.5217682540729567,2713.792131801034,20.0,0
sub-15,Stimulus/S 21,1.4869372615242897e-12,1.2170054181712396e-12,3.272208991420598e-12,3.5285673252554783,2708.292438316202,21.75,0
