subject,latency,touch_rt
sub-16,0.07016699999996945,0.9990000000000236
sub-16,0.07016699999996945,0.9990000000000236
sub-16,0.0028379999999970096,1.0
sub-16,0.0028379999999970096,1.0
sub-16,0.06889100000000781,1.0
sub-16,0.06889100000000781,1.0
sub-16,0.027797999999961576,0.9969999999999573
sub-16,0.027797999999961576,0.9969999999999573
sub-16,0.013767000000029839,1.0
sub-16,0.013767000000029839,1.0
sub-16,0.04027699999994638,1.0
sub-16,0.04027699999994638,1.0
sub-16,0.012261999999964246,1.0
sub-16,0.012261999999964246,1.0
sub-16,0.09780100000000402,1.0009999999999764
sub-16,0.09780100000000402,1.0009999999999764
sub-17,0.01843200000000067,0.9740000000000002
sub-17,0.01843200000000067,0.9740000000000002
sub-17,0.20250400000000113,1.0
sub-17,0.20250400000000113,1.0
sub-17,0.5792999999999999,1.0
sub-17,0.5792999999999999,1.0
sub-17,0.1257860000000015,1.0
sub-17,0.1257860000000015,1.0
sub-17,0.028455000000001007,1.0
sub-17,0.028455000000001007,1.0
sub-17,0.012844000000086453,1.0
sub-17,0.012844000000086453,1.0
sub-17,0.06561500000009346,0.9990000000000236
sub-17,0.06561500000009346,0.9990000000000236
sub-17,0.0018420000000105574,1.0009999999999764
sub-17,0.0018420000000105574,1.0009999999999764
sub-17,0.08371299999998882,1.0
sub-17,0.08371299999998882,1.0
sub-17,0.05134499999996933,0.99899999999991
sub-17,0.05134499999996933,0.99899999999991
sub-17,0.007559000000014748,0.9990000000000236
sub-17,0.007559000000014748,0.9990000000000236
sub-17,0.07993399999998019,1.0
sub-17,0.07993399999998019,1.0
sub-17,0.031033999999976913,1.0
sub-17,0.031033999999976913,1.0
sub-17,0.07974500000000262,1.0009999999999764
sub-17,0.07974500000000262,1.0009999999999764
sub-17,0.009512000000086118,0.9990000000000236
sub-17,0.009512000000086118,0.9990000000000236
sub-17,0.06051899999999932,1.0009999999999764
sub-17,0.06051899999999932,1.0009999999999764
sub-17,0.04996100000005299,1.0
sub-17,0.04996100000005299,1.0
sub-17,0.0848390000001018,1.0
sub-17,0.0848390000001018,1.0
sub-18,0.060982000000002756,1.007000000000005
sub-18,0.060982000000002756,1.007000000000005
sub-18,0.17571799999999627,0.9989999999999952
sub-18,0.17571799999999627,0.9989999999999952
sub-18,0.21211100000000016,1.0010000000000048
sub-18,0.21211100000000016,1.0010000000000048
sub-18,0.029176999999997122,1.0
sub-18,0.029176999999997122,1.0
sub-18,0.0785759999999982,1.0
sub-18,0.0785759999999982,1.0
sub-18,0.1271750000000793,0.9990000000000236
sub-18,0.1271750000000793,0.9990000000000236
sub-18,0.0571149999999534,1.0
sub-18,0.0571149999999534,1.0
sub-18,0.030793000000016946,1.0
sub-18,0.030793000000016946,1.0
sub-18,0.06775300000003881,1.0
sub-18,0.06775300000003881,1.0
sub-18,0.070671999999945,0.99899999999991
sub-18,0.070671999999945,0.99899999999991
sub-18,0.014016000000083295,1.0
sub-18,0.014016000000083295,1.0
sub-18,0.003428999999982807,0.9990000000000236
sub-18,0.003428999999982807,0.9990000000000236
sub-18,0.13129000000003543,1.0
sub-18,0.13129000000003543,1.0
sub-18,0.013215000000059263,1.0009999999999764
sub-18,0.013215000000059263,1.0009999999999764
sub-18,0.10115600000005998,1.0
sub-18,0.10115600000005998,1.0
sub-18,0.03489400000000842,0.9990000000000236
sub-18,0.03489400000000842,0.9990000000000236
sub-18,0.06749899999999798,1.0009999999999764
sub-18,0.06749899999999798,1.0009999999999764
sub-18,0.051323000000024876,1.0
sub-18,0.051323000000024876,1.0
sub-19,0.219968,0.02
sub-19,0.219968,0.02
sub-19,0.012454000000001741,1.0070000000000014
sub-19,0.012454000000001741,1.0070000000000014
