subject,blink_rate,alpha_power
sub-10,24.003600540080924,2.8671305427043978e-06
sub-10,21.004200840168057,2.8970804352805166e-06
sub-10,15.001500150015053,2.6551710708068085e-06
sub-10,18.002700405060693,2.683087428746456e-06
sub-10,39.00585087763173,2.7518088222578276e-06
sub-10,36.00360036003592,2.752330913354273e-06
sub-10,18.0027004050608,2.637034748487043e-06
sub-10,27.002700270026942,3.064549125100332e-06
sub-10,12.0024004800961,3.1152605052536887e-06
sub-10,18.00180018001796,3.2886752530715568e-06
sub-10,17.146123071061076,3.219570890653065e-06
sub-10,60.0,2.9969845105010473e-06
sub-10,0.0,2.690004589797252e-06
sub-10,0.0,3.3217047939582164e-06
sub-10,0.0,3.192740401262234e-06
sub-11,0.0,4.371423692771102e-06
sub-11,0.0,4.016152357185169e-06
sub-11,0.0,2.7309487405280918e-06
sub-11,0.0,2.9395706621300766e-06
sub-11,0.0,4.518026008217985e-06
sub-11,0.0,4.275883633433139e-06
sub-11,0.0,4.571740017195226e-06
sub-11,3.0004500675101267,4.197026201264959e-06
sub-11,3.0004500675101267,4.657265601977452e-06
sub-11,0.0,5.109788495704096e-06
sub-11,3.0003000300029976,4.829048580535967e-06
sub-11,3.0004500675101284,5.089072696285192e-06
sub-11,0.0,5.205380790920443e-06
sub-11,0.0,4.925797222555923e-06
sub-11,3.0004500675101284,5.017506665674215e-06
sub-11,12.001800270040498,4.187520487715471e-06
sub-11,0.0,4.618064328678435e-06
sub-11,0.0,5.160576749820565e-06
sub-11,0.0,4.1067586002447705e-06
sub-11,0.0,4.574235725783593e-06
sub-11,0.0,4.677114999503205e-06
sub-11,0.0,5.331889782144562e-06
sub-11,6.000600060006004,4.465062684992407e-06
sub-11,0.0,4.359465388239644e-06
sub-11,0.0,4.618181982525612e-06
sub-11,0.0,4.1978705515666325e-06
sub-11,0.0,4.266257174649213e-06
sub-11,0.0,4.543814200389818e-06
sub-11,0.0,4.674426647938499e-06
sub-11,0.0,4.447625837019249e-06
sub-11,0.0,5.554066296605482e-06
sub-11,0.0,4.228232486293591e-06
sub-11,0.0,4.0797332043966594e-06
sub-11,0.0,4.311139967288174e-06
sub-11,0.0,4.194349603835042e-06
sub-11,0.0,3.31975178025524e-06
sub-11,0.0,5.26035073309158e-06
sub-11,0.0,5.823236444092206e-06
sub-11,3.5112359550561636,0.0002590248207181787
sub-11,0.0,5.921144355268163e-06
sub-11,0.0,4.678838351095743e-06
sub-11,0.0,5.263096254789487e-06
sub-11,0.0,3.912858112406829e-06
sub-11,9.008558130223715,0.0006006102681620183
sub-11,15.002250337550578,5.047765841880164e-06
sub-11,33.00495074261146,5.064781499540829e-06
sub-11,15.002250337550578,5.4348302490786e-06
sub-11,9.000900090009031,5.957862385830005e-06
sub-11,15.002250337550578,5.211335939090906e-06
sub-11,18.0027004050608,5.523563509794336e-06
sub-11,21.003150472570933,5.35997526310857e-06
sub-11,27.002700270026942,5.442070692490327e-06
sub-11,24.003600540081067,4.800413143667255e-06
sub-11,6.000900135020231,5.491630374357911e-06
sub-11,15.002250337550665,5.541373651559985e-06
sub-11,18.00180018001796,4.944160238185958e-06
sub-11,6.000900135020267,4.707624983372662e-06
sub-11,20.003810249571362,4.652648166247408e-06
sub-11,0.0,4.035799081390845e-06
sub-11,0.0,3.0854656545872696e-06
sub-11,0.0,3.5627767425583613e-06
sub-12,13.174557784223213,3.403741497445746e-06
sub-12,60.0,3.4015339575293374e-06
sub-12,0.0,3.076917807013339e-06
sub-12,0.0,3.519523229485973e-06
sub-12,0.0,4.14687199679412e-06
sub-12,12.001800270040498,3.12256696139622e-06
sub-12,12.001800270040514,3.090869063429237e-06
sub-12,9.000900090008992,2.9744061537997986e-06
sub-12,12.001800270040533,3.2542826294665795e-06
sub-12,9.001350202530373,3.2545694415696938e-06
sub-12,3.000300030003002,3.139043045608836e-06
sub-12,6.000900135020249,3.3801786706110095e-06
sub-12,6.000900135020249,3.065470743257348e-06
sub-12,0.0,3.199060065713443e-06
sub-12,15.002250337550624,3.087003264363557e-06
sub-12,15.002250337550624,2.919540874495437e-06
sub-12,12.001800270040533,3.116130820324129e-06
sub-12,9.001350202530373,3.054760497148188e-06
sub-12,9.000900090009006,2.8985440184906e-06
sub-12,12.003000750187542,3.5207990582507264e-06
sub-12,15.000750037501858,3.1335581137557918e-06
sub-12,3.0004500675101333,3.503895545115091e-06
sub-12,3.0003000300029936,3.2514704289926794e-06
sub-12,9.0013502025304,2.955132517353578e-06
sub-12,9.001350202530347,2.988617897742744e-06
sub-12,12.001200120012042,3.212580064054731e-06
sub-12,9.001350202530347,3.5013359424810783e-06
sub-12,6.000900135020267,3.3079784771042156e-06
sub-12,12.001800270040533,3.3945830535371645e-06
sub-12,30.004500675101156,3.30563753214462e-06
sub-12,9.0013502025304,3.136368399064857e-06
sub-12,6.000600060005987,2.973499867096301e-06
sub-12,9.0013502025304,3.0975391284280304e-06
sub-12,18.0027004050608,3.138562617576847e-06
sub-12,5.715102157451045,3.176578819258891e-06
sub-12,0.0,3.5632159198407834e-06
sub-12,0.0,3.3850235590694357e-06
sub-12,0.0,2.9908781805010107e-06
sub-12,6.899235776960095,3.3809307319007525e-06
sub-12,0.0,2.984466744632362e-06
sub-12,0.0,3.4055707369280214e-06
sub-12,0.0,2.87990459386192e-06
sub-12,0.0,3.4426191788507703e-06
sub-12,60.0,3.7514431457368987e-06
sub-12,15.013512160944787,3.196435157852154e-06
sub-12,6.000600060006021,3.12979410051886e-06
sub-12,6.000900135020267,3.30247171228713e-06
sub-12,15.002250337550578,3.407658439057436e-06
sub-12,15.002250337550665,3.5701991820210406e-06
sub-12,12.001800270040462,3.4616075536056787e-06
sub-12,15.00225033755075,3.1946043906001456e-06
sub-12,33.00330033003293,3.172978065560639e-06
sub-12,6.0012002400479805,3.4592619532449573e-06
sub-12,0.0,3.6592859670038395e-06
sub-12,0.0,3.308018148922931e-06
sub-12,0.0,3.3270150711404565e-06
sub-12,0.0,3.5047225471524793e-06
sub-12,0.0,3.4974402342827292e-06
sub-12,0.0,3.55656363423012e-06
sub-12,0.0,3.5504727065321277e-06
sub-12,0.0,4.207328328468729e-06
sub-12,0.0,3.47675161193647e-06
sub-13,5.188665648150817,4.17664803410234e-06
sub-13,0.0,4.470681786642874e-06
sub-13,0.0,5.523595514476713e-06
sub-13,0.0,3.38284417389631e-06
sub-13,0.0,3.955387808464856e-06
sub-13,0.0,3.7961449289725928e-06
sub-13,21.002100210020995,3.7542692156393236e-06
sub-13,21.003150472570887,4.04808504474561e-06
sub-13,33.00330033003299,4.299344966458414e-06
sub-13,39.005850877631644,4.527511967524588e-06
sub-13,33.00495074261141,4.955543386988925e-06
sub-13,24.003600540080996,6.070856569584353e-06
sub-13,36.00540081012154,4.385358394632808e-06
sub-13,54.005400540053955,5.182414924325509e-06
sub-13,39.0078015603121,6.694149098699334e-06
sub-13,27.002700270026978,5.34318662073647e-06
sub-13,21.003150472570873,5.362554627243385e-06
sub-13,33.00495074261146,4.857031190900007e-06
sub-13,24.002400240024016,4.374425171470225e-06
sub-13,24.004800960191993,4.66195996840577e-06
sub-13,24.002400240024016,4.229505678148877e-06
sub-13,15.002250337550624,4.338458899922141e-06
sub-13,24.002400240024016,4.508040301146658e-06
sub-13,33.00495074261137,4.70728153777288e-06
sub-13,24.003600540081067,5.712298745055671e-06
sub-13,45.00675101265187,5.7805453081831484e-06
sub-13,21.003150472570873,6.255790596803163e-06
sub-13,51.00510051005103,6.439097466352499e-06
sub-13,45.00675101265187,5.2767357089079915e-06
sub-13,60.00900135020266,4.862355058130201e-06
sub-13,42.00420042004191,4.287207959224504e-06
sub-13,24.003600540081067,4.45257128700777e-06
sub-13,51.00510051005089,4.63838659083525e-06
sub-13,57.01140228045615,4.721057669030413e-06
sub-13,48.57836833833415,5.032625292674203e-06
sub-13,240.0,2.91105461863758e-06
sub-13,0.0,4.262387400629222e-06
sub-13,60.0,4.814921955798953e-06
sub-13,34.75670307845078,4.8146734085078665e-06
sub-13,59.464816650154496,4.927402958841465e-06
sub-13,60.0,5.431579300650013e-06
sub-13,60.0,6.207554943907427e-06
sub-13,120.0,4.7403806412086165e-06
sub-13,63.05675107596811,4.43720063591891e-06
sub-13,48.00480048004817,3.980082496912817e-06
sub-13,45.006751012651996,4.40527399550622e-06
sub-13,30.004500675101156,4.244330136250426e-06
sub-13,42.00630094514187,4.7592191810916e-06
sub-13,51.007651147671965,5.665507110166816e-06
sub-13,24.004800960192064,5.309904949977801e-06
sub-13,24.001200060002972,4.256378243944907e-06
sub-13,39.00585087763173,4.118112197424041e-06
sub-13,39.00585087763173,4.68498005811252e-06
sub-13,27.00405060759104,4.338507787034524e-06
sub-13,48.00720108016213,4.075076836329403e-06
sub-13,60.00600060005987,4.374795234731091e-06
sub-13,60.00900135020266,3.9976264086542674e-06
sub-13,45.72081725960861,4.802823074402037e-06
sub-13,0.0,4.041820225632732e-06
sub-13,0.0,3.358575900766921e-06
sub-13,60.0,3.1140578227032077e-06
sub-14,0.0,3.7523993394808133e-06
sub-14,0.0,2.929635349597851e-06
sub-14,0.0,3.4960049898038544e-06
sub-14,0.0,3.0914262522002247e-06
sub-14,0.0,4.971903392800656e-06
sub-14,0.0,3.6131607279118372e-06
sub-14,0.0,3.60899221514031e-06
sub-14,0.0,3.7000935297316566e-06
sub-14,0.0,3.5149778985981974e-06
sub-14,0.0,3.528539012767887e-06
sub-14,6.000900135020257,3.982142522113428e-06
sub-14,0.0,3.6969172038383517e-06
sub-14,0.0,3.3943298222357803e-06
sub-14,0.0,3.555021675166375e-06
sub-14,6.000900135020257,4.20185010698032e-06
sub-14,0.0,3.524710844055609e-06
sub-14,6.000900135020257,3.7603498776664724e-06
sub-14,6.000600060006004,3.961210640009275e-06
sub-14,0.0,3.302627919361827e-06
sub-14,3.0004500675101244,3.5073732738314615e-06
sub-14,3.000300030003002,3.840362379172545e-06
sub-14,3.0004500675101244,3.5098391242168293e-06
sub-14,0.0,3.7656728825471163e-06
sub-14,6.000900135020267,3.977995077433568e-06
sub-14,0.0,4.024240241157211e-06
sub-14,3.0004500675101244,4.260183129799373e-06
sub-14,3.000300030003002,4.209026547587234e-06
sub-14,3.000600120024008,4.0759554311292515e-06
sub-14,6.000600060006004,3.293168975556704e-06
sub-14,0.0,3.4508572687583684e-06
sub-14,3.000600120024008,3.1035013102836805e-06
sub-14,0.0,3.6357321912914142e-06
sub-14,3.0004500675101333,3.2739614606841505e-06
sub-14,0.0,3.297396005854378e-06
sub-14,0.0,3.3745599069554615e-06
sub-14,0.0,3.87264365972672e-06
sub-14,0.0,3.3548755028730302e-06
sub-14,0.0,3.8281244128950486e-06
sub-14,0.0,3.5684718750726987e-06
sub-14,0.0,4.126365671680659e-06
sub-14,0.0,2.831136124730668e-06
sub-14,3.0004500675101156,3.5608442906974183e-06
sub-14,6.000600060006021,4.52413905682464e-06
sub-14,0.0,5.001594571816584e-06
sub-14,3.0004500675101156,4.346763027185773e-06
sub-14,9.000900090009031,3.886941251293214e-06
sub-14,12.001800270040462,3.5373467492946866e-06
sub-14,3.0004500675101333,3.381897009445385e-06
sub-14,24.00240024002395,5.474794840774149e-06
sub-14,6.000900135020267,4.323580118917927e-06
sub-14,9.0013502025304,4.910568572919758e-06
sub-14,3.0003000300029936,6.385079851362892e-06
sub-14,18.0027004050608,3.805419517775722e-06
sub-14,15.002250337550578,4.247210253540519e-06
sub-14,22.860408629804304,4.412729837225923e-06
sub-14,0.0,4.10952179800085e-06
sub-14,0.0,8.632517935655642e-06
sub-14,60.0,4.786859654273828e-06
sub-15,6.026516673362797,3.7751339287046144e-06
sub-15,0.0,2.7954031069566708e-06
sub-15,0.0,3.0429614024875766e-06
sub-15,0.0,2.7834854796992893e-06
sub-15,59.940059940059875,3.439855224279308e-06
sub-15,6.0060060060060065,3.849804542857218e-06
sub-15,0.0,3.6541204775338962e-06
sub-15,0.0,3.85323827759586e-06
sub-15,3.0003000300029994,3.355357624564224e-06
sub-15,6.000900135020253,3.805262318622558e-06
sub-15,6.000900135020253,3.7581237090575284e-06
sub-15,3.0004500675101284,4.130312519407925e-06
sub-15,3.0004500675101244,3.7367063919856e-06
sub-15,12.001800270040498,3.6359856973276723e-06
sub-15,3.0004500675101284,4.097053392935207e-06
sub-15,3.000300030003002,3.7012305766828464e-06
sub-15,6.000900135020257,3.6537891862179416e-06
sub-15,15.001500150014968,3.5293269877339464e-06
sub-15,6.001200240048016,4.092453477815044e-06
sub-15,9.000900090009006,3.760977605219468e-06
sub-15,6.000900135020249,3.505960676848988e-06
sub-15,6.000600060006004,3.4674204855360564e-06
sub-15,9.001800360072023,3.5354761648427256e-06
sub-15,6.000600060005987,3.918773580419503e-06
sub-15,9.0013502025304,3.8960311465199916e-06
sub-15,3.0004500675101244,3.6658211262298728e-06
sub-15,9.000900090009006,3.7248019018047087e-06
sub-15,6.000900135020249,3.849137442199484e-06
sub-15,3.000600120024008,4.1054412943163784e-06
sub-15,3.000300030003002,3.8670441943846415e-06
sub-15,9.00090009000898,4.164368444890773e-06
sub-15,0.0,3.543103443000367e-06
sub-15,3.0003000300029936,3.838530002993136e-06
sub-15,12.001800270040533,3.733570686187883e-06
sub-15,0.0,3.5452365095095027e-06
sub-15,0.0,4.574581716592352e-06
sub-15,0.0,5.403392801264731e-06
sub-15,19.99500124968751,4.060201032881792e-06
sub-15,0.0,4.7577229908666044e-06
sub-15,0.0,4.243316748849267e-06
sub-15,0.0,3.940954954136304e-06
sub-15,3.0004500675101333,3.95671992655799e-06
sub-15,9.0013502025304,5.246976994127525e-06
sub-15,0.0,4.7588787153300145e-06
sub-15,9.0013502025304,7.637136353834659e-05
sub-15,0.0,6.636416539007167e-06
sub-15,6.000600060006021,4.334273583856624e-06
sub-15,6.000900135020231,5.24928539813181e-06
sub-15,0.0,4.634567973043847e-06
sub-15,3.0004500675101333,6.064894455783382e-06
sub-15,0.0,4.903740835580855e-06
sub-15,0.0,6.107181655771491e-06
sub-15,3.0003000300029936,7.159287117402706e-06
sub-15,0.0,6.3626344397460615e-06
sub-15,0.0,5.860694409927192e-06
sub-15,0.0,5.115044032545492e-06
sub-15,240.0,5.450240520324215e-06
sub-15,0.0,3.869160274942662e-06
sub-15,0.0,4.047943480974701e-06
sub-16,0.8956293288750895,3.8073999746930147e-06
sub-16,0.0,5.038658622931381e-06
sub-16,0.0,4.025615388289686e-06
sub-16,0.0,3.818605561952296e-06
sub-16,0.0,4.0620229655820755e-06
sub-16,0.0,4.15245026054542e-06
sub-16,3.000300030003002,4.232843711501986e-06
sub-16,0.0,4.646032937199278e-06
sub-16,0.0,4.888700994744455e-06
sub-16,0.0,4.104130082899743e-06
sub-16,0.0,5.813174212598682e-06
sub-16,3.0004500675101244,6.0087228814621175e-06
sub-16,0.0,4.288445220518078e-06
sub-16,0.0,4.198014159195704e-06
sub-16,6.000600060006004,3.90378423007116e-06
sub-16,3.0004500675101244,3.676730688108048e-06
sub-16,3.0004500675101333,3.843763849787588e-06
sub-16,3.000600120023999,3.999008242441196e-06
sub-16,3.000300030003002,4.738866577949047e-06
sub-16,0.0,4.0995526743162336e-06
sub-16,0.0,4.482620574293848e-06
sub-16,0.0,3.997300111916237e-06
sub-16,0.0,4.618320833982785e-06
sub-16,0.0,4.454674307639882e-06
sub-16,0.0,3.7385184342103187e-06
sub-16,0.0,4.445955262466951e-06
sub-16,0.0,5.023963811937194e-06
sub-16,0.0,4.9764305980887925e-06
sub-16,3.0004500675101333,4.540626610971625e-06
sub-16,9.001350202530347,4.237348965548766e-06
sub-16,9.0013502025304,4.337873172480993e-06
sub-16,9.00090009000898,4.610537990527088e-06
sub-16,9.0013502025304,4.189917101342677e-06
sub-16,21.003150472570933,4.0408996480502326e-06
sub-16,22.86040862980418,3.7065575551139023e-06
sub-16,60.0,3.7019011800623845e-06
sub-16,60.0,4.125656715779539e-06
sub-16,60.0,4.393985215628123e-06
sub-16,34.00534369686665,4.3625149851585084e-06
sub-16,0.0,4.281090573314598e-06
sub-16,60.0,4.591000320742083e-06
sub-16,120.0,7.584925272202309e-06
sub-16,59.94005994006135,4.6855596934339645e-06
sub-16,39.0078015603121,3.815046033984787e-06
sub-16,51.00510051005089,3.851682493949049e-06
sub-16,30.00450067510133,4.361515741154989e-06
sub-16,24.003600540080924,4.098507196684783e-06
sub-16,60.00900135020266,3.9094649278448e-06
sub-16,78.00780078007783,4.0568132494493365e-06
sub-16,51.00765114767226,4.3702087121939015e-06
sub-16,60.00900135020266,4.867228914694986e-06
sub-16,66.00990148522254,6.848205419071263e-06
sub-16,51.00510051005118,5.911676148965307e-06
sub-16,57.008551282692196,5.2131480420579935e-06
sub-16,69.00690069006924,5.431691831848889e-06
sub-16,54.00810121518208,4.74402618848103e-06
sub-16,39.00585087763173,4.805230264798142e-06
sub-16,0.0,4.250916254391626e-06
sub-16,0.0,3.805359406596075e-06
sub-16,0.0,4.197050950289423e-06
sub-16,0.0,3.345503331437569e-06
sub-16,0.0,4.144231587220227e-06
sub-17,34.68333393547455,4.3502198445904945e-06
sub-17,60.0,4.013366939234654e-06
sub-17,0.0,4.167596052525373e-06
sub-17,60.0,5.286858610606708e-06
sub-17,120.0,5.460442659527911e-06
sub-17,24.002400240023995,4.481293061164664e-06
sub-17,27.00405060759115,5.564575721431259e-06
sub-17,30.006001200240036,3.94308560595875e-06
sub-17,21.002100210021013,3.6052247651287153e-06
sub-17,9.001350202530373,4.1382051096176076e-06
sub-17,15.00150015001501,3.822063560514457e-06
sub-17,15.002250337550644,4.7516231730609386e-06
sub-17,12.001800270040498,5.261565568069554e-06
sub-17,27.002700270027017,5.0125775361855145e-06
sub-17,27.005401080216032,4.189988535608434e-06
sub-17,18.000900045002254,3.125993648720837e-06
sub-17,27.004050607591157,5.089276589343721e-06
sub-17,30.00600120023999,4.333323924739279e-06
sub-17,27.0040506075912,4.461680853267111e-06
sub-17,18.00180018001796,4.255018344336308e-06
sub-17,18.0027004050608,4.039934813613591e-06
sub-17,36.00540081012149,5.162609965570968e-06
sub-17,39.00585087763162,4.9126323566087865e-06
sub-17,39.00390039003903,5.559390106726647e-06
sub-17,27.00540108021607,4.836556769520647e-06
sub-17,45.0045004500449,3.6672462731259295e-06
sub-17,24.002400240024016,3.994868653946085e-06
sub-17,27.00540108021607,5.312000190166762e-06
sub-17,30.00300030003002,6.136348205448174e-06
sub-17,24.003600540081067,6.253674132326678e-06
sub-17,39.0058508776315,5.299880945622703e-06
sub-17,30.003000300030106,5.324991316603185e-06
sub-17,39.007801560311876,5.4952661168044094e-06
sub-17,39.003900390039135,3.8310036407751706e-06
sub-17,28.576871785101947,4.057767485135416e-06
sub-17,60.0,3.227340570236908e-06
sub-17,0.0,4.151503832768943e-06
sub-17,0.0,3.613645215024572e-06
sub-17,45.21477015825152,4.269317880719634e-06
sub-17,0.0,3.392697666830594e-06
sub-17,60.0,4.227999749085037e-06
sub-17,0.0,3.971647477000507e-06
sub-17,42.00630094514162,5.236794305447502e-06
sub-17,18.0027004050608,5.385783405136059e-06
sub-17,24.003600540080924,4.305990602826429e-06
sub-17,18.003600720144046,4.739430484309286e-06
sub-17,9.000900090009031,5.227173113231205e-06
sub-17,24.003600540080924,5.134394920059017e-06
sub-17,27.002700270027095,4.8671595970350905e-06
sub-17,30.004500675101156,4.258911978451596e-06
sub-17,36.0054008101216,4.301841699143214e-06
sub-17,33.00495074261146,4.50942799320116e-06
sub-17,24.003600540080924,6.455661288354522e-06
sub-17,30.003000300030106,4.910138801581957e-06
sub-17,30.004500675101156,5.432928374333258e-06
sub-17,30.003000300030106,4.605364702885323e-06
sub-17,31.434558963612144,4.297832152465766e-06
sub-17,0.0,4.378724035864629e-06
sub-17,60.0,4.581516642603848e-06
sub-17,0.0,4.4300694774260485e-06
sub-18,11.691969742599515,3.871610694337701e-06
sub-18,59.58291956305829,4.175038028834399e-06
sub-18,59.94005994005965,3.4960496447162436e-06
sub-18,0.0,2.9927177488611396e-06
sub-18,0.0,3.302835779743967e-06
sub-18,9.009009009009008,3.7565919116007113e-06
sub-18,9.000900090009006,3.5989042560736404e-06
sub-18,21.002100210020995,3.8094229382758226e-06
sub-18,18.00270040506076,3.7605255420497995e-06
sub-18,42.0063009451418,3.771865336440673e-06
sub-18,3.0004500675101244,3.5585966919590294e-06
sub-18,15.00150015001501,4.15447593688971e-06
sub-18,30.004500675101248,3.840921279941726e-06
sub-18,12.001800270040514,3.6883906922871935e-06
sub-18,3.0003000300029976,3.85938389480649e-06
sub-18,51.01020204040813,3.6182807847729988e-06
sub-18,6.001200240048016,3.606536865415375e-06
sub-18,12.000600030001486,3.2371642099843503e-06
sub-18,18.001800180018012,4.028906339735743e-06
sub-18,15.002250337550624,3.655328519736705e-06
sub-18,12.001800270040498,3.4110764310102122e-06
sub-18,12.001800270040533,3.3777631864339567e-06
sub-18,18.002700405060747,3.738103304346444e-06
sub-18,51.00510051005103,4.529853056587896e-06
sub-18,15.002250337550624,3.4798520440234476e-06
sub-18,24.003600540080996,3.450143560923979e-06
sub-18,12.001200120012008,3.4926139889486216e-06
sub-18,18.0027004050608,3.83254192640796e-06
sub-18,30.004500675101156,3.444037420002158e-06
sub-18,9.0013502025304,3.433444629536556e-06
sub-18,21.00315047257081,3.841183354625295e-06
sub-18,18.001800180018062,4.26425949697899e-06
sub-18,9.001350202530347,4.06457433787389e-06
sub-18,24.003600540081067,3.681995971805279e-06
sub-18,20.00285755107877,3.2214280154834274e-06
sub-18,0.0,4.335547192935747e-06
sub-18,0.0,3.3991175305343063e-06
sub-18,0.0,3.2434696327908225e-06
sub-18,12.830382345393858,5.2884880886799085e-06
sub-18,0.0,4.200337839316288e-06
sub-18,120.0,4.837319390262909e-06
sub-18,59.94005994006135,4.558680211896377e-06
sub-18,21.004200840168057,3.7658931818993135e-06
sub-18,6.000900135020231,3.846733899451558e-06
sub-18,12.001200120012042,3.7329439660507575e-06
sub-18,9.001350202530347,3.990773450978235e-06
sub-18,15.002250337550665,3.6679770646821594e-06
sub-18,6.000900135020231,3.987968677533039e-06
sub-18,9.000900090009031,4.341856060291599e-06
sub-18,9.001350202530347,4.3989418708366525e-06
sub-18,9.0013502025304,4.333948678767287e-06
sub-18,6.000900135020267,5.225856266155486e-06
sub-18,9.00090009000898,4.1063044783411615e-06
sub-18,27.0040506075912,3.7028413171739693e-06
sub-18,21.00315047257081,3.625325270200881e-06
sub-18,12.001200120012042,3.3345151170781503e-06
sub-18,20.003810249571362,4.229006211407296e-06
sub-18,0.0,3.115910318692072e-06
sub-18,0.0,3.3983535424339784e-06
sub-18,60.0,3.2687598426136052e-06
sub-19,0.0,2.31910005329586e-06
sub-19,0.0,2.2747117032606424e-06
sub-19,0.0,2.7936484450218315e-06
sub-19,0.0,2.490299199653462e-06
sub-19,0.0,2.2714261522942956e-06
sub-19,0.0,2.5801427861942484e-06
sub-19,0.0,2.7084380534252042e-06
sub-19,0.0,2.8393037580493735e-06
sub-19,0.0,2.8807390641288062e-06
sub-19,3.0004500675101267,2.88722027790723e-06
sub-19,0.0,2.8879882237998137e-06
sub-19,0.0,2.6573735632450586e-06
sub-19,0.0,2.796153538663605e-06
sub-19,3.0004500675101244,2.5281752492060705e-06
sub-19,0.0,2.6811691948232073e-06
sub-19,3.0006001200240036,2.5031652368831777e-06
sub-19,3.000300030003002,2.724464996158297e-06
sub-19,0.0,2.770311930473164e-06
sub-19,3.0004500675101244,2.949459559370942e-06
sub-19,0.0,2.4778168572829724e-06
sub-19,0.0,2.6191250056005963e-06
sub-19,0.0,2.7107887126474115e-06
sub-19,0.0,2.531929220235835e-06
sub-19,0.0,2.480778981858759e-06
sub-19,6.000900135020249,2.6022436808338306e-06
sub-19,0.0,2.598049272439497e-06
sub-19,0.0,2.4134153052509043e-06
sub-19,0.0,2.337042241522048e-06
sub-19,0.0,2.649651631700629e-06
sub-19,0.0,2.858502561119357e-06
sub-19,3.000150007500389,2.375427834267569e-06
sub-19,0.0,2.3589975105832024e-06
sub-19,0.0,2.3963231537686852e-06
sub-19,0.0,2.5644316018681695e-06
sub-19,0.0,2.366292365809016e-06
sub-19,0.0,2.3741572516439417e-06
sub-19,0.0,2.5047519888968783e-06
sub-19,0.0,1.7875439850769915e-06
sub-19,0.0,2.6711802783579885e-06
sub-19,3.3270489076189436,4.964370470134729e-06
sub-19,60.0,1.312843552466661e-05
sub-19,0.0,1.589518780084801e-05
sub-19,60.0,6.283733348891195e-06
sub-19,9.0013502025304,2.251621006346722e-06
sub-19,0.0,2.4308053384964466e-06
sub-19,3.0003000300029936,2.4477499818335196e-06
sub-19,6.000900135020267,2.189616827216334e-06
sub-19,6.001200240048016,2.5371341572665993e-06
sub-19,3.0003000300029936,2.4606907718096183e-06
sub-19,6.000900135020267,2.1718851013370246e-06
sub-19,12.001200120011974,2.1189499945898755e-06
sub-19,6.000900135020267,2.1438658266764204e-06
sub-19,6.000600060005987,2.1428977503890223e-06
sub-19,6.000900135020267,1.9524894849051787e-06
sub-19,6.000900135020231,2.107069206880627e-06
sub-19,6.000900135020267,2.004398111295313e-06
sub-19,0.0,2.0386163637271566e-06
sub-19,5.714829983807968,1.9111780753284038e-06
sub-19,0.0,2.0897756110347745e-06
sub-19,0.0,1.6640742072907032e-06
sub-19,0.0,2.392081173053977e-06
sub-20,6.381790624085941,2.958355860528434e-06
sub-20,0.0,2.498477864060901e-06
sub-20,0.0,3.412440225647378e-06
sub-20,0.0,4.074701314256382e-06
sub-20,6.005705420149139,3.0566245114969968e-06
sub-20,9.00135020253038,3.5218836522451183e-06
sub-20,6.000900135020257,3.045479777865912e-06
sub-20,9.000900090008992,3.196987736017351e-06
sub-20,9.001350202530386,2.985189733581881e-06
sub-20,6.000900135020249,2.9723262431093654e-06
sub-20,3.000300030003002,3.3467461057393483e-06
sub-20,3.0004500675101244,3.202896271710735e-06
sub-20,3.000600120024008,3.158097025014946e-06
sub-20,9.000900090009006,2.923036530543498e-06
sub-20,6.004803843074448,2.808127748451632e-06
sub-20,3.0009002700810283,3.1696277521837638e-06
sub-20,9.001350202530373,3.454109585566829e-06
sub-20,3.0004500675101244,3.425259845359308e-06
sub-20,9.0013502025304,3.637851624002822e-06
sub-20,15.001500150014968,3.2545578388804805e-06
sub-20,6.000900135020267,3.254908172813188e-06
sub-20,18.002700405060747,3.637960376646225e-06
sub-20,15.002250337550624,3.4274167841837294e-06
sub-20,21.002100210021013,3.6124405260644505e-06
sub-20,24.004800960192064,3.645053177474178e-06
sub-20,12.001200120011974,3.1567402176064835e-06
sub-20,6.000900135020267,3.0305435476752192e-06
sub-20,12.001800270040462,3.0251085239523206e-06
sub-20,15.001500150015053,3.3482049172892286e-06
sub-20,12.001800270040533,3.170460052189423e-06
sub-20,9.00090009000898,3.1870480527032135e-06
sub-20,6.000900135020267,3.0583651893343896e-06
sub-20,18.003600720143943,3.1470342438795356e-06
sub-20,17.144489951424,2.9302424417756573e-06
sub-20,60.0,3.210319501854153e-06
sub-20,0.0,3.5645808785741838e-06
sub-20,0.0,3.4138179009930567e-06
sub-20,15.317063208414165,6.961229348189623e-06
sub-20,0.0,3.7697713411231857e-06
sub-20,0.0,6.516313550499328e-06
sub-20,60.0,7.645538865167749e-06
sub-20,0.0,5.766410800844139e-06
sub-20,60.0,5.110022668736358e-06
sub-20,36.03423252089486,3.053021514776137e-06
sub-20,42.008401680336114,3.7074977265613716e-06
sub-20,36.00360036003592,4.573146771116147e-06
sub-20,27.0040506075912,5.5975364484391005e-06
sub-20,39.0058508776315,5.4017691112590565e-06
sub-20,18.001800180018062,3.3827803127308016e-06
sub-20,27.002700270026942,5.749471156497783e-06
sub-20,39.0078015603121,4.047550111660401e-06
sub-20,27.002700270026942,5.112941389863828e-06
